precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ROMÂNIA SOCIALISTĂ-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA AUR-voturi"
1,ALBA,"ȘCOALA PRIMARĂ CĂRPINIȘ",261,GÂRBOVA,4482,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:05:36",201,197,4,147,124,2,21,230,83,139,8,2,0,4,0,0,0,1,0,0,4,3,107,0,0,4,14
1,ALBA,"ȘCOALA PRIMARĂ CASA DE PIATRĂ",196,ARIEŞENI,2381,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:32:38",79,79,0,73,67,0,6,90,17,71,2,1,0,1,1,0,1,0,0,0,1,1,53,0,1,1,10
1,ALBA,"ŞCOALA PRIMARĂ CERBU",215,BUCIUM,3459,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:52:42",238,238,0,167,144,0,23,300,133,162,5,2,1,1,1,0,3,1,0,2,1,0,112,1,4,1,32
1,ALBA,"ŞCOALA PRIMARĂ CERTEGE",130,"ORAŞ CÂMPENI",1455,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:32:27",317,317,0,160,143,0,17,350,190,141,19,2,1,5,0,0,2,1,0,2,11,1,95,2,1,0,18
1,ALBA,"ŞCOALA PRIMARĂ CETEA",255,"GALDA DE JOS",4366,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:40:12",347,338,9,226,199,9,18,350,124,216,10,2,5,8,0,1,5,7,0,2,14,6,107,9,1,1,48
1,ALBA,"ŞCOALA PRIMARĂ CIB",192,"ALMAŞU MARE",2309,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:30:08",245,229,16,206,180,10,16,252,46,191,15,6,2,7,0,1,10,1,0,1,4,2,105,5,4,3,40
1,ALBA,"ŞCOALA PRIMARĂ - CICĂU",320,MIRĂSLĂU,5755,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:01:55",74,74,0,51,37,0,14,80,29,50,1,0,0,2,0,0,0,0,0,0,0,1,32,1,4,0,10
1,ALBA,"ŞCOALA PRIMARĂ CIONEŞTI",185,ALBAC,2130,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:55:50",501,501,0,438,390,0,48,560,122,389,49,2,9,3,0,0,8,2,0,2,15,1,258,6,2,3,78
1,ALBA,"ŞCOALA PRIMARĂ CIUCULEŞTI",216,BUCIUM,3459,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:04:25",329,329,0,217,193,0,24,341,124,205,12,6,1,13,1,0,2,2,0,1,6,3,125,4,1,5,35
1,ALBA,"ŞCOALA PRIMARĂ CIUGUDU DE SUS",421,UNIREA,8158,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:47:28",95,95,0,69,64,0,5,110,41,67,2,2,2,6,0,0,2,0,0,0,0,1,36,1,3,1,13
1,ALBA,"ŞCOALA PRIMARĂ CIULDEŞTI - COMUNA BISTRA",207,BISTRA,3039,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:39:01",574,574,0,373,353,0,20,627,254,350,23,2,5,1,2,1,6,1,0,1,24,3,240,2,2,3,57
1,ALBA,"ȘCOALA PRIMARĂ COBLEȘ",197,ARIEŞENI,2381,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:11:23",170,170,0,140,116,0,24,200,60,134,6,0,0,0,0,1,0,0,0,0,2,0,91,0,2,0,38
1,ALBA,"ŞCOALA PRIMARA COLŢEŞTI",358,RIMETEA,6592,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:52:12",415,415,0,272,227,0,45,449,177,259,13,1,0,0,0,0,0,1,0,1,0,2,9,2,236,1,6
1,ALBA,"ŞCOALA PRIMARĂ COSTEŞTI",186,ALBAC,2130,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:18:15",75,75,0,66,57,0,9,90,24,58,8,0,0,4,0,0,2,2,0,0,2,0,33,1,0,0,14
1,ALBA,"ȘCOALA PRIMARĂ CRAIVA",241,CRICĂU,4142,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:32:52",286,286,0,228,205,0,23,319,91,220,8,0,2,4,1,1,1,2,1,0,9,1,155,2,2,2,37
1,ALBA,"ŞCOALA PRIMARĂ DEAL",219,CÂLNIC,4106,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:31:00",308,308,0,246,220,0,26,400,154,232,14,0,3,6,0,1,4,0,3,1,11,2,176,1,2,4,18
1,ALBA,"ŞCOALA PRIMARĂ - DECEA",321,MIRĂSLĂU,5755,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:46:29",597,597,0,334,319,0,15,660,326,315,19,0,6,37,0,0,2,0,0,1,15,3,124,3,95,0,29
1,ALBA,"ŞCOALA PRIMARĂ ”DIONISIU POPOVICIU” TĂUŢI",314,METEŞ,5577,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:27:28",524,505,19,343,324,0,19,567,224,323,20,5,0,12,0,0,1,2,1,3,21,5,225,4,1,2,41
1,ALBA,"ŞCOALA PRIMARĂ DRAŞOV",412,ŞPRING,7945,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:37:52",450,450,0,303,277,0,26,490,187,279,24,1,1,6,2,0,3,5,2,2,17,1,195,3,3,3,35
1,ALBA,"ŞCOALA PRIMARĂ DUMBRAVA",422,UNIREA,8158,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:47:44",262,262,0,184,123,0,61,300,116,176,8,1,2,5,0,0,3,0,0,0,2,2,123,6,2,5,25
1,ALBA,"ŞCOALA PRIMARĂ GALDA DE SUS",256,"GALDA DE JOS",4366,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:34:40",316,316,0,240,213,0,27,350,110,221,19,2,1,7,0,1,2,2,1,0,5,5,152,1,1,4,37
1,ALBA,"ŞCOALA PRIMARĂ ”GHEORGHE PAVELESCU” PURCĂREŢI",340,PIANU,6217,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:45:49",214,214,0,120,110,0,10,235,115,108,12,1,0,2,1,1,1,0,0,0,4,0,84,1,0,0,13
1,ALBA,"ŞCOALA PRIMARĂ GÎRBOVA DE JOS",72,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:49:03",395,395,0,176,159,0,17,414,238,173,3,5,1,12,1,1,1,0,0,1,11,3,92,2,1,4,38
1,ALBA,"ȘCOALA PRIMARĂ GIURGIUȚ",273,HOREA,4767,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:30:08",107,107,0,76,71,0,5,117,41,71,5,0,1,1,0,0,0,0,0,0,6,0,38,0,0,0,25
1,ALBA,"ŞCOALA PRIMARĂ GLOD",193,"ALMAŞU MARE",2309,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:33:52",149,149,0,120,112,0,8,164,44,115,5,1,0,10,1,0,0,0,1,1,7,2,48,1,2,2,39
1,ALBA,"ŞCOALA PRIMARĂ GLOGOVEŢ",427,"VALEA LUNGĂ",8354,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:49:50",128,128,0,87,69,0,18,146,59,86,1,1,1,3,0,0,2,0,0,0,2,2,33,3,1,0,38
1,ALBA,"ŞCOALA PRIMARĂ GOIEŞTI",432,VIDRA,8425,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 09:33:20",284,284,0,214,191,0,23,316,102,201,13,1,1,16,0,0,3,2,0,0,6,0,104,1,2,5,60
1,ALBA,"ŞCOALA PRIMARĂ GURA ARIEŞULUI, STRADA MICĂ NR. 84",304,"LUNCA MUREŞULUI",5309,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:33:50",343,343,0,219,203,0,16,370,151,204,15,2,4,7,0,1,2,0,1,2,7,3,123,2,14,2,34
1,ALBA,"ŞCOALA PRIMARĂ HĂDĂRĂU",306,LUPŞA,5336,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:32:28",294,294,0,212,206,0,6,355,143,196,16,1,2,5,0,0,2,1,0,1,4,3,128,5,1,6,37
1,ALBA,"ŞCOALA PRIMARĂ I-IV TÎRSA",199,"AVRAM IANCU",2577,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:36:02",589,589,0,474,449,0,25,680,206,424,50,2,9,3,0,0,2,0,0,3,27,2,227,0,2,3,144
1,ALBA,"ȘCOALA PRIMARĂ LAZ",375,SĂSCIORI,7099,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:59:36",322,321,1,207,196,0,11,352,145,194,13,4,3,10,1,1,7,4,1,3,13,5,115,8,0,1,18
1,ALBA,"ŞCOALA PRIMARĂ - LOPADEA VECHE",322,MIRĂSLĂU,5755,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:12:19",206,206,0,131,126,0,5,224,93,122,9,1,1,22,1,0,2,0,1,1,3,1,66,2,1,1,19
1,ALBA,"ȘCOALA PRIMARĂ LUNCA",429,"VALEA LUNGĂ",8354,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:21:19",405,405,0,231,215,0,16,441,210,217,14,1,1,6,0,1,6,0,0,1,5,0,99,3,2,9,83
1,ALBA,"ŞCOALA PRIMARĂ MĂRGINENI",370,SĂLIŞTEA,7044,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:32:57",46,46,0,36,27,0,9,60,24,33,3,0,0,0,0,0,0,0,1,0,0,1,19,0,1,0,11
1,ALBA,"ŞCOALA PRIMARĂ MĂRTINIE",416,ŞUGAG,8014,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:48:23",453,453,0,348,339,0,9,498,150,336,12,6,4,45,3,0,13,1,1,2,12,17,171,8,2,5,46
1,ALBA,"ŞCOALA PRIMARĂ MEŞCREAC",352,RĂDEŞTI,6547,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:05:25",251,251,0,198,177,0,21,284,86,184,14,0,0,2,2,0,2,1,1,3,2,1,140,0,2,4,24
1,ALBA,"ŞCOALA PRIMARĂ MIHOEŞTI",131,"ORAŞ CÂMPENI",1455,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:17:01",258,258,0,148,142,0,6,285,137,143,5,1,1,8,0,0,2,0,0,0,19,4,62,0,2,4,40
1,ALBA,"ŞCOALA PRIMARĂ - MUGEŞTI",152,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:48:07",75,75,0,26,19,0,7,90,64,24,2,0,1,2,0,0,0,0,0,0,0,0,15,0,1,1,4
1,ALBA,"ŞCOALA PRIMARĂ NEGEȘTI",390,SCĂRIŞOARA,7197,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:27:55",139,139,0,117,101,0,16,156,39,104,13,1,1,1,0,0,0,1,0,0,4,1,74,0,1,1,19
1,ALBA,"ŞCOALA PRIMARĂ - ORMENIŞ",323,MIRĂSLĂU,5755,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:07:50",59,59,0,48,38,0,10,70,22,42,6,0,0,2,0,0,0,0,0,0,0,0,18,1,6,3,12
1,ALBA,"ŞCOALA PRIMARĂ PÂCLIŞA",51,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:05",839,839,0,357,351,0,6,986,629,348,9,4,3,11,0,1,10,2,0,0,17,7,172,11,3,10,97
1,ALBA,"ŞCOALA PRIMARĂ PĂNADE",381,SÂNCEL,7348,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:25:07",506,506,0,398,371,0,27,560,162,383,15,1,8,9,0,0,12,1,0,3,16,3,287,7,1,1,34
1,ALBA,"ȘCOALA PRIMARĂ PĂTRUȘEȘTI",275,HOREA,4767,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:38:59",114,114,0,94,89,0,5,130,36,88,6,1,0,9,0,0,0,1,3,0,2,0,55,2,2,0,13
1,ALBA,"ȘCOALA PRIMARĂ PELEŞ",396,SOHODOL,7446,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:36:53",321,321,0,195,184,0,11,342,147,185,10,2,3,8,0,2,2,0,0,0,8,4,109,2,1,0,44
1,ALBA,"ŞCOALA PRIMARĂ PEŢELCA",172,"ORAŞ TEIUŞ",8096,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:11:52",94,94,0,64,55,0,9,103,39,61,3,0,0,1,1,0,1,1,0,0,0,0,48,0,1,0,8
1,ALBA,"ŞCOALA PRIMARĂ PETRISAT",90,"MUNICIPIUL BLAJ",1348,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:25:25",458,458,0,272,264,0,8,500,228,260,12,1,2,6,0,2,1,0,0,0,13,3,99,3,120,4,6
1,ALBA,"ŞCOALA PRIMARĂ POIANA",397,SOHODOL,7446,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:35:37",127,127,0,88,79,0,9,139,51,83,5,1,1,1,2,0,2,0,0,0,2,3,34,2,0,0,35
1,ALBA,"ŞCOALA PRIMARĂ POIENI",217,BUCIUM,3459,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:44:42",250,250,0,200,182,0,18,259,59,189,11,1,1,1,1,3,1,1,1,4,3,2,138,0,1,1,30
1,ALBA,"ŞCOALA PRIMARĂ - POȘAGA DE SUS",348,POŞAGA,6468,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:09:31",126,126,0,121,91,0,30,150,29,120,1,2,0,4,0,0,1,0,0,0,2,1,82,2,2,1,23
1,ALBA,"ŞCOALA PRIMARĂ POTIONCI",187,ALBAC,2130,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:17:38",50,50,0,50,40,0,10,65,15,48,2,0,1,1,0,0,0,0,0,1,3,0,28,0,0,0,14
1,ALBA,"ȘCOALA PRIMARĂ PRELUCA",276,HOREA,4767,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:49:01",63,63,0,47,38,0,9,70,23,46,1,1,0,3,1,0,0,0,8,0,4,0,11,0,2,0,16
1,ALBA,"ȘCOALA PRIMARĂ RECIU",262,GÂRBOVA,4482,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:02:13",254,254,0,169,147,0,22,300,131,159,10,1,1,2,0,0,8,0,1,0,11,0,106,3,2,3,21
1,ALBA,"ŞCOALA PRIMARĂ ROGOZ",188,ALBAC,2130,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:43:58",240,240,0,184,170,0,14,280,96,167,17,1,1,5,3,0,0,0,0,1,8,5,89,2,0,0,52
1,ALBA,"ŞCOALA PRIMARĂ RUNC",391,SCĂRIŞOARA,7197,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:28:05",129,129,0,110,89,0,21,145,35,98,12,3,4,1,1,0,1,0,0,1,5,0,52,2,0,1,27
1,ALBA,"ȘCOALA PRIMARĂ - RUNC",332,OCOLIŞ,6119,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:26:52",103,103,0,89,79,0,10,110,21,82,7,4,0,2,0,0,1,1,0,2,1,0,63,0,1,0,7
1,ALBA,"ȘCOALA PRIMARĂ - SAGAGEA",349,POŞAGA,6468,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:21:22",137,137,0,103,82,0,21,160,57,92,11,0,0,7,0,0,0,1,0,0,4,2,58,2,1,2,15
1,ALBA,"ŞCOALA PRIMARĂ SĂLCIUA DE JOS",367,SĂLCIUA,6976,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:33:45",670,670,0,441,429,0,12,700,259,411,30,0,6,20,2,0,6,2,0,2,10,8,254,6,6,7,82
1,ALBA,"ŞCOALA PRIMARĂ SĂLIŞTEA-DEAL",371,SĂLIŞTEA,7044,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:32:44",237,237,0,192,184,0,8,270,78,171,21,2,2,2,0,0,1,0,0,0,14,1,126,0,2,0,21
1,ALBA,"ŞCOALA PRIMARĂ , SAT GALAŢI",177,"ORAŞ ZLATNA",1936,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:13:59",283,283,0,162,150,0,12,311,149,155,7,4,0,4,1,0,0,0,1,0,3,0,111,2,2,4,23
1,ALBA,"ŞCOALA PRIMARĂ , SAT PĂTRÂNGENI",179,"ORAŞ ZLATNA",1936,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:58:09",492,492,0,275,266,0,9,541,266,265,10,2,2,10,1,0,0,1,0,1,7,1,194,3,2,4,37
1,ALBA,"ŞCOALA PRIMARĂ , SAT PIRITA",180,"ORAŞ ZLATNA",1936,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:50:57",371,371,0,230,218,0,12,408,178,224,6,1,0,2,0,0,0,1,1,1,11,2,173,1,6,1,24
1,ALBA,"ŞCOALA PRIMARĂ , SAT TRÂMPOIELE",181,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:33:34",302,302,0,211,203,0,8,332,121,205,6,0,2,4,1,1,3,0,0,1,8,1,120,1,1,1,61
1,ALBA,"ŞCOALA PRIMARĂ , SAT VALEA MICĂ",182,"ORAŞ ZLATNA",1936,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:39:42",329,329,0,242,233,0,9,362,120,229,13,1,5,2,0,0,4,1,0,4,5,1,123,0,3,2,78
1,ALBA,"ȘCOALA PRIMARĂ SEBEȘEL",378,SĂSCIORI,7099,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:00:36",1140,1140,0,733,728,0,5,1254,521,684,49,3,13,19,0,3,28,8,4,4,28,17,444,28,11,1,73
1,ALBA,"ŞCOALA PRIMARĂ SFOARTEA",392,SCĂRIŞOARA,7197,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:40:13",61,61,0,55,42,0,13,70,15,53,2,1,0,0,0,0,0,0,0,1,3,0,38,0,0,0,10
1,ALBA,"ŞCOALA PRIMARĂ ȘTIULEȚI",393,SCĂRIŞOARA,7197,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:37:13",109,109,0,104,81,0,23,122,18,98,6,5,1,1,1,0,3,0,0,1,1,1,61,4,0,3,16
1,ALBA,"ŞCOALA PRIMARĂ TĂRTĂRIA",372,SĂLIŞTEA,7044,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:14:35",578,578,0,455,421,0,34,700,245,439,16,1,1,16,0,1,14,1,4,2,8,15,296,15,3,5,57
1,ALBA,"ŞCOALA PRIMARĂ TOTOI",387,SÂNTIMBRU,7384,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:34:39",468,459,9,256,238,0,18,499,243,237,19,0,1,11,1,2,7,0,1,2,13,4,149,2,3,4,37
1,ALBA,"ȘCOALA PRIMARĂ TRIFEȘTI",272,HOREA,4767,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:11:52",369,369,0,258,257,0,1,400,142,230,28,2,0,6,3,0,2,0,0,1,11,0,137,0,1,2,65
1,ALBA,"ŞCOALA PRIMARĂ UIOARA DE JOS",161,"ORAŞ OCNA MUREŞ",1794,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:41:27",843,843,0,372,350,0,22,900,528,349,23,3,1,20,0,2,4,3,0,6,20,7,210,2,7,9,55
1,ALBA,"ŞCOALA PRIMARĂ UIOARA DE SUS, SALA NR. 1",162,"ORAŞ OCNA MUREŞ",1794,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:24:58",1320,1320,0,574,559,0,15,1444,870,543,31,2,3,24,2,1,9,1,2,3,18,7,297,11,30,5,128
1,ALBA,"ȘCOALA PRIMARĂ UNGUREI",361,"ROŞIA DE SECAŞ",6930,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:36",295,295,0,176,174,0,2,300,124,166,10,7,3,7,1,0,0,1,1,1,5,1,116,0,2,3,18
1,ALBA,"ŞCOALA PRIMARĂ VALEA BISTRII",132,"ORAŞ CÂMPENI",1455,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:50:59",358,358,0,237,227,0,10,394,157,224,13,2,6,7,0,2,0,0,0,3,50,2,101,3,4,5,39
1,ALBA,"ŞCOALA PRIMARĂ VALEA LUPȘII",308,LUPŞA,5336,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:39:18",663,663,0,486,462,0,24,730,244,463,23,0,4,9,0,3,2,2,0,0,20,1,292,2,2,6,120
1,ALBA,"ŞCOALA PRIMARĂ VALEA VINŢULUI",439,"VINŢU DE JOS",8826,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:01:10",298,295,3,171,156,3,12,310,139,153,18,2,1,3,0,0,2,0,1,2,10,0,62,2,0,2,66
1,ALBA,"ŞCOALA PRIMARĂ VÂRŞI",129,"ORAŞ CÂMPENI",1455,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:04:08",509,509,0,299,292,0,7,561,262,290,9,3,5,10,3,1,4,3,0,1,23,3,132,7,0,10,85
1,ALBA,"ȘCOALA PRIMARĂ - VIDOLM",333,OCOLIŞ,6119,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:23:43",50,50,0,70,35,0,35,70,0,68,2,0,0,2,0,0,0,0,1,1,0,1,56,1,0,1,5
1,ALBA,"SEDIU ADMINISTRATIV VINGARD - COMUNA ŞPRING",413,ŞPRING,7945,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:47:17",545,545,0,311,299,0,12,591,280,298,13,3,2,18,1,0,4,4,0,2,10,3,212,3,2,4,30
1,ALBA,"SEMINARUL TEOLOGIC ORTODOX „SFÂNTUL SIMION ŞTEFAN”",16,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:33:43",1286,1286,0,599,511,0,88,1400,801,580,19,5,5,57,8,4,20,4,3,3,31,18,263,21,7,14,117
1,ALBA,"SERVICIUL PUBLIC DE ADMINISTRARE A PATRIMONIULUI SEBEŞ",93,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:12:58",1670,1670,0,846,830,0,16,1800,954,816,30,17,10,32,1,2,18,2,2,3,42,26,409,35,13,27,177
1,ALBA,"SERVICIUL PUBLIC DE ASISTENŢĂ SOCIALĂ BLAJ",83,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:48:58",497,497,0,279,266,0,13,500,221,277,2,1,1,27,4,1,11,1,1,2,11,14,151,5,1,6,40
1,ALBA,"STADION MUNICIPAL „CETATE”",32,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:09:57",1338,1338,0,628,606,0,22,1500,872,606,22,7,6,67,9,0,23,2,2,5,9,42,275,23,5,28,103
1,ALBA,"TABĂRA DE CREAȚIE SI ODIHNĂ ”AVRAM IANCU”",331,OCOLIŞ,6119,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:48:19",43,43,0,50,32,0,18,70,20,48,2,1,0,1,1,0,0,1,0,0,5,0,33,0,0,0,6
