precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL PATRIOȚILOR-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
31,PRAHOVA,"SCOALA GENERALA CU CLS.I-VIII VLAD MUSATESCU GAGENI",496,PĂULEŞTI,130847,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:06:15",851,851,0,568,501,0,67,900,332,541,27,14,9,3,31,7,3,11,273,50,3,1,14,36,18,62,6
31,PRAHOVA,"ṢCOALA GENERALǍ MǍRGINENII DE JOS (ṢCOALA NOUǍ)",419,"FILIPEŞTII DE TÂRG",133214,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:02:55",1580,1580,0,848,837,0,11,1739,891,800,48,7,5,1,35,3,4,6,660,8,4,3,2,4,5,51,2
31,PRAHOVA,"ṢCOALA GENERALǍ MǍRGINENII DE JOS (ṢCOALA VECHE)",420,"FILIPEŞTII DE TÂRG",133214,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:58:35",1143,1143,0,632,622,0,10,1300,668,609,23,6,6,1,34,4,3,1,485,9,2,6,2,5,2,43,0
31,PRAHOVA,"SCOALA GENERALA NR.2 TELEGA-VALE",588,TELEGA,135789,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:59:30",1364,1364,0,807,785,0,22,1500,693,782,25,13,22,5,52,9,7,12,371,160,17,9,6,8,0,88,3
31,PRAHOVA,"ȘCOALA GENERALĂ NR.3 - (SALA DE SPORT)",180,"MUNICIPIUL CÂMPINA",131256,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:33:56",1731,1731,0,923,847,0,76,1900,977,876,47,22,33,11,64,18,5,28,330,79,15,19,12,27,37,170,6
31,PRAHOVA,"ȘCOALA GENERALĂ NR.5 - (SALA DE CLASA)",172,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:06:40",1164,1164,0,614,595,0,19,1300,686,547,18,12,21,8,32,17,5,22,234,57,10,3,11,28,0,82,5
31,PRAHOVA,"ȘCOALA GENERALĂ NR.6 - (SALA DE CLASA)",176,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:16:20",1495,1495,0,725,704,0,21,1600,875,684,41,9,19,3,74,11,8,28,305,32,4,6,4,32,28,117,4
31,PRAHOVA,"ŞCOALA GENERALĂ PIETRIŞU",510,"POIANA CÂMPINA",131274,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:34:22",454,454,0,266,255,0,11,500,234,252,14,7,4,1,15,4,2,6,122,12,3,1,11,6,10,43,5
31,PRAHOVA,"SCOALA GENERALA TINTEA",195,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:53:55",1259,1259,0,684,671,0,13,1400,716,642,42,22,8,4,46,12,4,18,277,35,1,8,40,13,17,133,4
31,PRAHOVA,"SCOALA GIMANZIALA POIENARII BURCHII",511,"POIENARII BURCHII",134559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:53:58",933,933,0,636,600,0,36,1000,364,593,43,14,5,3,28,4,2,1,353,32,3,1,21,11,36,72,7
31,PRAHOVA,"ŞCOALA GIMAZIALĂ GHERGHIŢA, NUMĂRUL 125",429,GHERGHIŢA,133429,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:07",1015,1015,0,733,660,0,73,1100,367,704,29,7,4,1,60,1,4,2,505,18,1,12,2,3,8,74,2
31,PRAHOVA,"SCOALA GIMNAZIALA",541,SALCIA,135128,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:58:15",736,736,0,535,467,0,68,800,265,498,37,14,6,0,14,2,0,4,357,6,2,0,6,12,5,69,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ",492,PĂCUREŢI,134336,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:16:05",622,622,0,427,413,0,14,697,270,402,25,4,2,2,23,3,1,3,205,8,1,2,4,12,3,129,0
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU IOAN CUZA” - (SALA DE CLASA-ETAJ 1)",177,"MUNICIPIUL CÂMPINA",131256,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:53:02",1543,1543,0,757,727,0,30,1700,946,723,31,18,35,7,23,6,6,29,256,97,7,5,16,41,73,98,6
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU IOAN CUZA” - (SALA DE SPORT)",178,"MUNICIPIUL CÂMPINA",131256,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:16:09",1586,1586,0,818,798,0,20,1700,948,720,32,23,23,4,36,7,7,21,330,0,10,6,104,24,0,118,7
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ANDREI MUREȘANU”",149,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:44",1284,1284,0,535,522,0,13,1400,865,514,21,30,2,4,27,4,11,31,125,91,7,9,15,25,42,85,6
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ANDREI MUREȘANU”",150,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:07:34",1246,1246,0,514,506,0,8,1400,888,486,23,27,7,9,40,7,7,22,133,86,8,11,10,19,28,66,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞANU” (ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞEANU)",138,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:48:54",1202,1202,0,459,450,0,9,1300,841,435,24,20,8,1,24,8,10,13,136,58,10,7,9,34,30,63,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞANU” (ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞEANU)",139,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:38",885,885,0,346,337,0,9,1000,654,332,14,17,0,2,16,3,7,8,112,55,2,1,6,13,34,54,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞANU” (ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞEANU”)",137,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:56:06",1441,1441,0,607,602,0,5,1600,993,582,25,20,7,8,31,13,19,24,150,106,5,6,13,31,61,83,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",36,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:38:15",1211,1211,0,426,417,0,9,1300,874,406,20,15,5,7,39,6,9,14,124,27,4,9,6,23,16,99,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",38,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:00:03",734,734,0,227,222,0,5,800,573,202,25,10,1,0,18,2,2,6,63,12,3,5,5,11,5,56,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",37,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:35:00",1341,1341,0,492,483,0,9,1500,1008,441,51,18,6,4,39,9,6,24,154,47,4,8,7,9,22,81,3
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ANTON PANN”",39,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:25:40",1457,1457,0,539,530,0,9,1600,1059,509,30,22,5,3,65,8,6,25,166,36,8,15,10,20,21,99,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ATHANASIE JAN STOICESCU",303,"ARICEŞTII ZELETIN",132137,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:02:45",870,870,0,589,505,0,84,1000,411,576,13,8,4,2,24,4,2,8,363,16,4,7,0,11,8,115,0
31,PRAHOVA,"SCOALA GIMNAZIALA BERCENI,SALA DE SPORT PARTER",325,BERCENI,130614,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:53:14",1341,1341,0,810,787,0,23,1500,690,788,22,12,8,2,36,2,4,15,448,75,8,7,19,34,18,98,2
31,PRAHOVA,"SCOALA GIMNAZIALA BORDENI",552,SCORŢENI,135164,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:07:00",760,760,0,504,480,0,24,800,296,472,32,2,5,0,23,5,2,8,277,31,1,7,16,10,13,70,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”B.P.HASDEU” - (SALA DE SPORT)",166,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:28",1220,1220,0,499,480,0,19,1300,801,477,22,14,20,7,36,8,1,17,191,49,4,5,8,20,26,69,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ BRAZI",340,BRAZI,130712,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:00:24",985,985,0,628,574,0,54,1100,472,593,35,24,6,2,52,7,6,14,295,27,10,15,6,22,9,96,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ BREAZA DE JOS",206,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:34:56",900,900,0,497,472,0,25,1000,503,477,20,14,5,0,24,6,3,18,244,39,7,8,4,6,40,59,0
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ BREAZA DE JOS",207,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:37:28",975,975,0,481,458,0,23,1100,619,457,24,17,3,1,27,3,6,12,233,51,1,2,6,16,30,49,0
31,PRAHOVA,"SCOALA GIMNAZIALA BUGHEA DE JOS",446,"GURA VITIOAREI",131835,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:13:52",847,847,0,545,527,0,18,933,387,513,32,7,3,1,39,1,1,9,358,2,3,3,2,8,4,69,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CANDIANO POPESCU”",7,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:37:05",1201,1201,0,531,515,0,16,1300,769,500,31,19,5,2,20,5,7,29,170,83,4,6,3,24,45,70,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CANDIANO POPESCU”",8,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:18:48",1134,1134,0,366,329,0,37,1200,834,341,25,11,4,1,36,5,10,10,119,45,3,7,6,13,12,58,1
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”CANDIANO POPESCU” PLOIEȘTI",35,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:33:57",1562,1562,0,632,632,0,0,1695,1063,600,32,34,3,7,42,12,10,21,175,84,10,10,8,34,46,97,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CĂNUŢĂ IONESCU” ORAȘUL URLATI",271,"ORAŞ URLAŢI",131620,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:21:57",1589,1589,0,831,824,0,7,1700,876,777,47,23,8,1,61,12,8,21,392,51,10,11,5,22,20,129,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CĂRBUNEŞTI",361,CĂRBUNEŞTI,132486,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:07:35",1329,1329,0,822,783,0,39,1500,678,765,57,20,10,1,40,2,4,4,356,172,2,10,2,15,0,127,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CENTRALĂ",162,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:25:13",1025,1025,0,444,426,0,18,1100,658,424,18,6,19,2,23,4,3,16,194,36,5,4,9,8,18,76,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CENTRALĂ",163,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:51:51",1161,1161,0,539,531,0,8,1300,761,509,30,21,25,1,31,6,3,15,212,54,5,6,11,29,27,60,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CEZAR PETRESCU”",224,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:37:21",1218,1218,0,776,752,0,24,1300,524,729,47,22,5,5,70,6,4,18,332,116,4,14,5,16,22,85,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CEZAR PETRESCU”",225,"ORAŞ BUŞTENI",131210,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:22:49",799,799,0,498,477,0,21,900,402,471,27,9,7,3,41,6,3,11,229,51,5,11,10,4,11,70,0
31,PRAHOVA,"SCOALA GIMNAZIALĂ CIREŞANU",305,"BABA ANA",132164,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:31:33",644,644,0,375,354,0,21,700,325,338,37,3,4,2,11,4,0,8,179,61,5,2,23,2,4,30,0
31,PRAHOVA,"SCOALA GIMNAZIALA CLASELE I-VIII ALBESTI PALEOLOGU",287,ALBEŞTI-PALEOLOGU,131933,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:21:58",1448,1448,0,750,741,0,9,1600,850,704,46,21,5,3,56,5,2,9,388,49,1,12,12,23,14,104,0
31,PRAHOVA,"SCOALA GIMNAZIALA CLASELE I-VIII SAT VADU PĂRULUI",290,ALBEŞTI-PALEOLOGU,131933,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:18:00",1487,1487,0,727,701,0,26,1598,871,698,29,17,9,3,31,11,4,8,357,97,6,8,29,11,10,97,0
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC",232,"ORAŞ COMARNIC",131336,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:50:01",1356,1356,0,806,774,0,32,1500,694,775,31,6,11,1,28,4,1,7,542,18,5,4,3,6,9,128,2
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC NR.2",227,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:28:16",790,790,0,476,468,0,8,900,424,458,18,6,4,1,13,3,3,9,308,28,1,2,1,10,7,60,2
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC NR.2",228,"ORAŞ COMARNIC",131336,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:00:12",1250,1250,0,701,690,0,11,1400,699,655,46,7,10,1,23,9,2,5,452,26,4,9,5,20,6,74,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ COMUNA ARICEȘTII RAHTIVANI NR. 96A",296,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:42:39",1200,1200,0,735,726,0,9,1300,577,681,42,18,6,5,37,7,3,10,378,41,12,4,6,31,17,98,8
31,PRAHOVA,"SCOALA GIMNAZIALA, COMUNA BATRANI",323,BĂTRÂNI,136278,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:41:46",864,864,0,567,523,0,44,900,333,518,49,7,3,2,25,1,3,5,343,10,0,7,25,8,9,70,0
31,PRAHOVA,"ŞCOALA GİMNAZİALĂ COMUNA BOLDEŞTİ-GRADİŞTEA,CORP B",339,BOLDEŞTI-GRADIŞTEA,132379,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:42:07",622,622,0,490,453,0,37,700,210,415,75,11,4,2,26,2,3,3,176,123,4,4,6,1,7,42,1
31,PRAHOVA,"SCOALA GIMNAZIALA, COMUNA COLCEAG PJ",383,COLCEAG,132752,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:49:09",1052,1052,0,589,577,0,12,1200,611,543,46,9,8,1,31,5,3,5,370,18,4,9,10,15,18,36,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ COMUNA MAGURELE-INVĂŢĂMÂNT PRIMAR",468,MĂGURELE,134014,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:01:42",1355,1355,0,738,729,0,9,1500,762,721,17,23,5,0,51,9,3,18,380,61,22,7,5,15,15,103,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ COMUNA MĂGURELE-INVĂŢĂMÂNT PRIMAR",467,MĂGURELE,134014,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:26:32",1238,1238,0,626,616,0,10,1400,774,579,47,17,6,3,41,7,4,12,300,25,16,9,7,14,26,90,2
31,PRAHOVA,"SCOALA GIMNAZIALA COMUNA PLOPU",498,PLOPU,134390,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:33:52",873,873,0,620,592,0,28,900,280,583,37,7,11,1,27,4,4,4,403,20,3,3,6,6,9,72,3
31,PRAHOVA,"SCOALA GIMNAZIALA,COMUNA PUCHENII MARI",527,"PUCHENII MARI",134942,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:16:40",992,992,0,549,518,0,31,1100,551,522,27,11,1,5,21,8,1,16,290,61,8,7,3,20,13,57,0
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ COMUNA SĂLCIILE",542,SĂLCIILE,135146,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:07:16",663,663,0,613,453,0,160,700,84,584,29,10,11,2,44,3,1,7,288,127,3,10,4,13,5,50,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ COMUNA SECĂRIA",553,SECĂRIA,135226,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:21:57",959,959,0,695,681,0,14,1095,405,642,48,16,6,0,14,1,2,2,480,13,2,4,6,17,6,73,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ,COMUNA VÎLCĂNEŞTI, SAT CÎRJARI",623,VÂLCĂNEŞTI,136198,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:15:55",583,583,0,300,273,0,27,600,300,278,22,6,6,2,20,2,1,3,158,17,3,2,6,10,5,36,1
31,PRAHOVA,"SCOALA GIMNAZIALĂ CONDURATU",306,"BABA ANA",132164,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:56:31",977,977,0,527,505,0,22,1100,573,490,37,12,1,1,32,2,4,9,295,20,7,6,18,7,11,65,0
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”CONSTANTIN BRÂNCOVEANU” BREAZA",213,"ORAŞ BREAZA",131103,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:59:55",1257,1257,0,754,706,0,48,1400,646,706,0,17,13,7,19,2,1,15,417,74,3,0,8,14,42,71,3
31,PRAHOVA,"SCOALA GIMNAZIALA CU CLASELE I-IV SAT ALBESTI MURU",288,ALBEŞTI-PALEOLOGU,131933,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:15:53",829,829,0,406,388,0,18,900,494,393,13,14,3,1,15,6,1,4,207,47,3,2,8,11,9,60,2
31,PRAHOVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII CIOCENI",289,ALBEŞTI-PALEOLOGU,131933,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:40:12",725,725,0,395,383,0,12,800,405,377,18,4,1,1,34,1,1,3,241,12,0,3,6,3,1,66,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII”MITROPOLIT PIMEN GEORGESCU” PROVIŢA DE SUS",525,"PROVIŢA DE SUS",134899,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:08:46",1260,1260,0,922,845,0,77,1500,578,847,55,19,22,0,57,6,3,10,442,153,2,4,5,14,14,93,3
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ DRAJNA DE SUS",391,DRAJNA,132896,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:39:06",1220,1220,0,652,629,0,23,1300,648,612,40,9,10,1,30,6,5,8,339,33,4,6,11,16,6,125,3
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”DUMITRU BREZEANU”,SAT TEIȘANI,NR.160",584,TEIŞANI,135725,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:57:34",1368,1368,0,878,857,0,21,1500,622,822,56,26,5,10,38,41,5,12,338,104,12,10,13,22,22,160,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ELENA DOAMNA”",5,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:47:13",1231,1231,0,580,568,0,12,1400,820,567,13,19,1,6,36,11,8,20,161,123,12,3,20,27,55,62,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ELENA DOAMNA”",6,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:50:31",1183,1183,0,556,540,0,16,1300,744,539,17,22,2,5,27,7,7,19,165,85,13,1,13,36,47,86,4
31,PRAHOVA,"SCOALA GIMNAZIALA ”EROILOR” LIPANESTI",464,LIPĂNEŞTI,133964,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:15:18",837,837,0,513,494,0,19,900,387,485,28,7,4,3,43,3,2,15,269,35,3,3,8,13,11,66,0
31,PRAHOVA,"SCOALA GIMNAZIALA ”EROILOR” LIPANESTI",465,LIPĂNEŞTI,133964,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:52:07",1027,1027,0,636,624,0,12,1100,464,599,37,12,1,7,27,6,2,11,356,33,3,2,9,22,6,100,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”FLORIN COMIŞEL”",22,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:28:38",1368,1368,0,557,542,0,15,1500,943,542,15,11,3,9,30,26,15,21,149,69,5,7,9,28,58,95,7
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”FLORIN COMIȘEL”",21,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:05:13",1439,1439,0,536,522,0,14,1600,1064,515,21,18,3,6,39,19,6,25,137,65,6,5,15,31,52,80,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",56,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:10:24",1205,1205,0,512,500,0,12,1300,788,490,22,29,3,5,15,6,9,15,177,70,13,7,9,21,35,71,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",57,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:24",1274,1274,0,496,480,0,16,1400,904,474,22,27,2,4,23,11,11,17,134,76,9,8,11,26,39,70,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",85,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:27:33",1219,1219,0,483,468,0,15,1300,817,464,19,25,1,6,40,11,5,15,140,44,9,9,6,35,29,84,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",87,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:46:30",1134,1134,0,472,464,0,8,1200,729,436,21,24,5,8,34,8,16,13,134,71,8,11,4,19,16,62,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",86,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:19:55",1266,1266,0,466,453,0,13,1400,934,436,30,20,3,3,37,14,7,16,142,52,5,10,10,14,29,72,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",84,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:42",1211,1211,0,494,480,0,14,1300,806,475,19,26,3,3,20,8,13,17,173,66,11,3,7,17,35,64,9
31,PRAHOVA,"ŞCOALA GIMNAZIALA ”GEORGE ENESCU” SALA 3 B",259,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:25:32",451,451,0,307,233,0,74,500,193,299,8,11,3,0,11,3,2,18,122,37,4,2,6,19,17,43,1
31,PRAHOVA,"ŞCOALA GIMNAZIALA ”GEORGE ENESCU” SALA I B",260,"ORAŞ SINAIA",131540,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:37:44",781,781,0,499,423,0,76,900,401,481,18,15,7,8,20,3,6,19,175,47,4,6,9,23,33,103,3
31,PRAHOVA,"SCOALA GIMNAZIALA GHEORGHE COSTESCU ALUNIS",291,ALUNIŞ,131988,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:41:10",1104,1104,0,777,742,0,35,1200,423,724,53,16,10,7,32,5,3,5,355,105,8,7,7,17,17,129,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GHEORGHE LAZĂR” COMUNA BĂRCĂNEŞTI",317,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:27:47",1349,1347,2,591,586,0,5,1500,909,558,33,18,2,5,27,7,6,10,261,58,12,9,10,10,8,114,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GHEORGHE LAZĂR” COMUNA BĂRCĂNEŞTI",316,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:58:38",1312,1312,0,538,534,0,4,1400,862,509,29,2,3,2,52,13,3,7,242,30,5,9,3,8,12,118,0
31,PRAHOVA,"SCOALA GIMNAZIALA GORNET",436,GORNET,133562,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:43:52",957,957,0,636,628,0,8,1000,364,585,51,19,4,1,22,3,2,10,360,12,4,7,4,27,14,95,1
