precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ROMÂNIA SOCIALISTĂ-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA AUR-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL DIASPORA UNITĂ-voturi"
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ GĂINEȘTI",461,SLATINA,150258,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:41:56",1643,1643,0,1047,1034,0,13,1800,753,1038,9,0,0,3,0,0,0,0,0,0,0,0,7,1012,16,0,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GEMENEA",472,STULPICANI,150356,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:22:01",613,613,0,326,317,0,9,675,349,299,27,6,0,6,7,1,2,2,0,2,0,1,9,209,45,2,7
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „GEORGE VOEVIDCA” - CORP A",78,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:21:28",1015,1015,0,505,491,0,14,1100,595,484,21,6,4,13,61,4,3,3,2,0,12,21,29,228,81,7,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „GEORGE VOEVIDCA” - CORP B",79,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:58:12",1103,1103,0,520,507,0,13,1200,680,495,25,2,3,11,65,11,4,6,2,4,10,9,26,253,71,7,11
35,SUCEAVA,"SCOALA GIMNAZIALA GHEORGHE POPADIUC NR.1",113,"MUNICIPIUL RĂDĂUŢI",146628,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:04:54",1952,1952,0,771,756,0,15,2300,1529,746,25,3,6,21,22,6,14,1,3,2,8,16,75,399,139,8,23
35,SUCEAVA,"SCOALA GIMNAZIALĂ GIURGEŞTI",543,VULTUREŞTI,151157,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:34:17",570,570,0,320,307,0,13,600,280,303,17,2,0,1,1,0,2,3,0,1,7,6,13,202,60,3,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GULIA",145,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:36:36",1881,1881,0,789,785,0,4,2100,1311,659,130,5,1,2,17,3,8,10,2,3,5,5,18,499,76,5,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GURA SOLCII",342,GRĂNICEŞTI,148970,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:50:37",632,632,0,248,243,0,5,700,452,227,21,0,1,0,8,3,0,1,0,0,3,1,15,148,45,1,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”IACOB COSTACHE”",180,"ORAŞ SALCEA",146370,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:59:58",1275,1275,0,720,711,0,9,1402,682,637,83,5,5,12,25,6,12,4,7,3,19,9,48,313,151,10,8
35,SUCEAVA,"SCOALA GIMNAZIALĂ IOAN BĂNCESCU ADÂNCATA - CORPUL CU CLASELE I-IV",201,ADÂNCATA,146799,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:35:27",1409,1409,0,716,702,0,14,1500,784,681,35,5,6,13,28,4,5,5,1,2,26,14,42,396,122,2,10
35,SUCEAVA,"SCOALA GIMNAZIALĂ IOAN BĂNCESCU ADÂNCATA - CORPUL CU CLASELE V-VIII",202,ADÂNCATA,146799,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:32:00",1021,1021,0,547,539,0,8,1100,553,523,24,5,3,14,27,0,4,2,1,3,13,19,37,291,93,4,7
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",84,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:54:02",1320,1320,0,574,563,0,11,1400,826,554,20,4,2,10,35,6,6,3,2,0,21,19,38,299,86,2,21
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",85,"MUNICIPIUL FĂLTICENI",146539,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:12:25",796,796,0,414,408,0,6,900,486,396,18,4,3,6,41,2,1,4,1,1,2,15,20,221,62,3,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",86,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:33:47",1067,1067,0,484,475,0,9,1200,716,458,26,3,3,10,42,6,4,5,0,3,13,10,27,250,69,4,9
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”- CLĂDIRE GHEORGHE GAFENCU",98,"MUNICIPIUL FĂLTICENI",146539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:21:23",1556,1556,0,672,666,0,6,1700,1028,643,29,4,5,8,29,9,4,4,1,2,14,18,48,364,118,7,8
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ION IRIMIESCU”",91,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:51:25",1130,1130,0,493,485,0,8,1300,807,470,23,4,3,8,51,4,1,4,2,2,13,22,28,227,86,4,11
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ION IRIMIESCU”",90,"MUNICIPIUL FĂLTICENI",146539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:29:02",1111,1111,0,501,487,0,14,1300,799,482,19,3,6,15,37,3,1,3,3,1,17,24,34,253,65,5,12
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”ION LOVINESCU” RĂDĂȘENI",443,RĂDĂŞENI,150070,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:08:00",1196,1196,0,639,624,0,15,1300,661,613,26,4,4,14,15,5,5,3,7,1,23,13,34,370,95,4,16
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”ION LOVINESCU” RĂDĂȘENI",442,RĂDĂŞENI,150070,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:04",1006,1006,0,545,535,0,10,1110,565,515,30,2,1,13,17,2,4,0,4,1,15,24,18,316,88,3,7
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ION PINTILIE MĂNEUȚI",327,"FRĂTĂUŢII VECHI",148694,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:23:21",1779,1779,0,736,731,0,5,1900,1164,682,54,27,2,4,30,1,2,7,0,2,14,8,22,382,175,2,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL PRISACA DORNEI",520,VAMA,150935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:13:17",690,690,0,343,333,0,10,800,457,316,27,4,6,8,17,1,1,2,0,2,9,1,19,171,66,4,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL STRÂMTURA",521,VAMA,150935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:27:29",1082,1082,0,612,601,0,11,1180,568,570,42,5,2,3,14,2,8,5,2,2,12,13,27,341,116,11,7
35,SUCEAVA,"SCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL NR.2",518,VAMA,150935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:31:26",1706,1706,0,1006,992,0,14,1900,894,943,63,3,15,14,26,7,7,7,2,4,21,26,52,582,146,9,22
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ IPOTEȘTI",368,IPOTEŞTI,146281,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:37:26",2150,2150,0,1181,1152,0,29,2300,1119,1144,37,5,5,42,106,3,6,10,8,6,61,40,77,490,260,5,20
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”IRACLIE PORUMBESCU”, CORP A",320,"FRĂTĂUŢII NOI",148667,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:53:26",1179,1179,0,632,623,0,9,1300,668,590,42,5,3,55,68,4,5,3,1,1,22,11,29,314,63,2,4
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”IRACLIE PORUMBESCU”, CORP B",321,"FRĂTĂUŢII NOI",148667,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:35:37",396,396,0,217,206,0,11,500,283,201,16,0,1,4,9,3,1,2,1,3,16,4,10,115,30,1,1
35,SUCEAVA,"SCOALA GIMNAZIALĂ ”I.V.RACHIERU” SOLONEŢ",494,TODIREŞTI,150524,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:19:56",1296,1296,0,692,687,0,5,1400,708,643,49,0,1,12,0,2,14,13,1,0,20,16,16,398,129,5,16
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”KRYSTINA BOCHENEK” POIANA MICULUI",389,"MĂNĂSTIREA HUMORULUI",149370,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 23:38:55",510,510,0,254,252,0,2,600,346,241,13,1,2,3,25,2,2,3,0,1,8,1,5,143,29,1,15
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ LEUCUŞEŞTI",438,PREUTEŞTI,149968,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:02:39",950,950,0,538,533,0,5,1000,462,517,21,3,3,1,16,3,2,2,1,1,9,11,61,292,91,16,5
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ LUPCINA",505,ULMA,150702,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:49:10",759,759,0,466,462,0,4,800,334,426,40,0,0,2,17,0,1,4,2,0,0,1,43,225,123,6,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂNĂSTIREA HUMORULUI",386,"MĂNĂSTIREA HUMORULUI",149370,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:43:09",1004,1004,0,655,643,0,12,1100,445,622,33,8,2,12,22,2,1,0,2,2,21,11,41,387,99,4,8
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂNĂSTIREA HUMORULUI",387,"MĂNĂSTIREA HUMORULUI",149370,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:54:14",1057,1057,0,624,618,0,6,1200,576,583,41,3,3,6,9,3,2,2,0,2,12,14,30,411,73,6,7
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MĂRIŢEI",274,DĂRMĂNEŞTI,147937,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:24:06",1481,1481,0,885,876,0,9,1631,732,840,45,6,3,7,31,5,6,3,0,0,22,10,75,543,116,9,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",88,"MUNICIPIUL FĂLTICENI",146539,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:22:34",1132,1132,0,507,491,0,16,1200,693,488,19,6,2,17,29,3,6,3,1,2,11,14,30,243,103,4,14
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",89,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:32:46",1190,1190,0,575,565,0,10,1300,725,562,13,2,2,16,59,5,12,6,2,2,17,21,0,291,84,26,17
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU”",87,"MUNICIPIUL FĂLTICENI",146539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:20:05",1607,1607,0,757,741,0,16,1700,943,718,39,5,5,15,62,4,5,4,3,7,23,16,46,385,105,9,24
35,SUCEAVA,"SCOALA GIMNAZIALA MIHAIL SADOVEANU GRANICESTI",340,GRĂNICEŞTI,148970,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:42:15",937,937,0,341,337,0,4,1085,744,321,20,0,0,4,10,2,7,2,0,1,10,9,26,107,129,10,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” GRĂNICEŞTI",339,GRĂNICEŞTI,148970,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:15:57",1033,1033,0,397,392,0,5,1110,713,375,22,0,1,4,13,2,5,1,1,0,8,5,36,107,186,1,5
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ MILIȘĂUȚI",173,"ORAŞ MILIŞĂUŢI",146931,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:26:03",1451,1451,0,741,733,0,8,1600,859,709,32,6,0,12,183,2,1,5,1,2,18,20,37,269,137,9,7
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”MITROPOLIT IACOB PUTNEANUL”- CORP B",440,PUTNA,150043,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:41",886,886,0,434,408,0,26,1100,666,405,29,0,1,4,18,2,2,6,1,1,14,13,11,237,88,3,4
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”MITROPOLIT IACOB PUTNEANUL”- CORP B",439,PUTNA,150043,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:41:17",1186,1185,1,634,609,1,24,1200,566,598,36,0,1,13,4,4,4,25,6,2,14,6,21,376,117,1,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ MOIŞA",230,BOROAIA,147072,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:58:34",541,541,0,249,232,0,17,600,351,235,14,0,0,3,4,0,1,1,0,1,3,2,14,163,38,2,3
35,SUCEAVA,"ŞCOALA GIMNAZIALA NEGOSTINA",217,BĂLCĂUŢI,146995,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:42:55",1083,1083,0,660,643,0,17,1200,540,628,32,6,1,7,20,2,3,8,2,1,9,14,34,413,92,6,10
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NIGOTEȘTI",514,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:22:28",324,324,0,194,181,0,13,400,206,180,14,0,1,0,5,1,1,2,0,2,4,2,7,114,35,0,6
35,SUCEAVA,"SCOALA GIMNAZIALA NR.1",159,"ORAŞ GURA HUMORULUI",146584,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:36:22",1920,1920,0,858,810,0,48,2100,1242,825,33,8,9,21,62,9,5,11,6,5,25,32,54,399,157,9,13
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR .1",7,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:41:53",1344,1344,0,626,606,0,20,1500,874,607,19,8,12,36,70,4,4,2,5,1,23,42,25,259,96,1,19
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.1",120,"MUNICIPIUL VATRA DORNEI",146744,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:43:03",1513,1513,0,870,838,0,32,1600,730,838,32,7,3,32,66,3,8,4,2,1,15,31,42,478,125,4,17
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.1",119,"MUNICIPIUL VATRA DORNEI",146744,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:43:18",955,955,0,554,532,0,22,1100,546,534,20,7,3,16,36,3,16,5,1,4,9,16,15,306,78,6,13
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 10, SALA A",46,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:09:48",1979,1979,0,919,908,0,11,2100,1181,891,28,16,10,33,75,8,6,5,2,3,46,37,65,377,177,11,20
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 10, SALA B",47,"MUNICIPIUL SUCEAVA",146263,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:31:12",1987,1987,0,890,875,0,15,2100,1210,867,23,3,8,27,107,4,8,4,4,3,36,35,56,382,166,6,18
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA A",55,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:38:25",1941,1941,0,851,835,0,16,2100,1249,830,21,8,9,37,75,11,7,3,2,3,37,37,55,342,167,14,23
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA B",56,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:03:22",1661,1661,0,648,642,0,6,1800,1152,627,21,6,6,17,71,3,4,2,2,4,32,16,38,275,128,5,18
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA C",57,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 11:07:08",1614,1614,0,652,632,0,20,1700,1048,642,10,9,8,22,61,4,4,3,1,4,16,33,35,289,128,6,19
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.11, ”MIRON COSTIN”, SALA D",58,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:26:05",1825,1825,0,814,802,0,12,2000,1186,792,22,11,4,32,83,6,10,3,3,4,24,24,51,344,168,4,21
35,SUCEAVA,"SCOALA GIMNAZIALA NR.11 ”MIRON COSTIN”, SALA E",59,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:13:00",1530,1530,0,539,529,0,10,1700,1161,529,10,6,3,26,58,3,7,3,2,1,23,15,21,270,74,8,9
35,SUCEAVA,"SCOALA GIMNAZIALA NR. 1 ”LUCA ARBURE”, CORP B",205,ARBORE,146860,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:36:21",1838,1838,0,861,847,0,14,2000,1139,818,43,7,6,11,19,1,5,10,1,3,9,19,54,524,132,10,7
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 1 ROTUNDA",170,"ORAŞ LITENI",149227,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:48:47",1138,1138,0,525,517,0,8,1200,675,487,38,10,6,7,8,1,7,4,1,2,6,8,24,320,71,3,9
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR 1 VADU MOLDOVEI",507,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:02:34",893,893,0,555,549,0,6,1000,445,521,34,3,2,11,13,2,1,2,1,3,5,7,29,311,118,5,8
35,SUCEAVA,"SCOALA GIMNAZIALA NR. 2",222,BILCA,147036,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:02:29",971,971,0,542,536,0,6,1100,558,491,51,6,3,5,6,1,2,11,1,1,17,2,44,309,67,8,8
35,SUCEAVA,"SCOALA GIMNAZIALA NR.2",112,"MUNICIPIUL RĂDĂUŢI",146628,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 23:17:07",1620,1620,0,659,649,0,10,1721,1062,640,19,1,8,24,27,4,2,3,4,5,23,18,48,310,140,5,18
35,SUCEAVA,"SCOALA GIMNAZIALA NR.2",353,"HORODNIC DE SUS",151479,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:33",1266,1266,0,592,591,0,1,1300,708,528,64,2,1,6,11,4,5,1,0,1,10,15,32,278,149,3,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.2",121,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:48:02",808,808,0,444,431,0,13,900,456,434,10,2,7,13,37,11,4,2,3,3,11,13,19,235,58,5,11
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR.2",122,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:49:18",1153,1153,0,618,604,0,14,1298,680,586,32,5,3,23,35,4,5,4,5,1,18,17,30,347,77,3,9
35,SUCEAVA,"SCOALA GIMNAZIALA NR.2 ARBORE",206,ARBORE,146860,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:43",1736,1736,0,749,736,0,13,2000,1251,699,50,5,1,6,14,4,4,2,4,3,11,13,33,499,81,9,10
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR. 2 BOGDĂNEȘTI, LOCAL VECHI",225,BOGDĂNEŞTI,147054,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:24:54",1387,1387,0,770,749,0,21,1600,830,730,40,4,3,2,10,2,2,5,0,0,25,17,45,378,217,11,9
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR 2 FRĂTĂUŢII NOI",322,"FRĂTĂUŢII NOI",148667,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:10:40",1669,1669,0,563,554,0,9,1800,1237,474,89,2,1,21,130,8,7,5,0,1,5,5,23,193,65,4,4
35,SUCEAVA,"ŞCOALA GIMNAZIALA NR. 2 IASLOVAT",365,IASLOVĂŢ,151442,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:04:10",1606,1606,0,646,645,0,1,1700,1054,591,55,0,4,2,16,1,2,3,0,4,5,8,40,322,174,5,5
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR 2 VADU MOLDOVEI",508,"VADU MOLDOVEI",150766,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:55:22",337,337,0,179,169,0,10,400,221,174,5,2,1,3,17,0,0,0,0,1,3,0,6,93,43,5,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR.2 VICOVU DE JOS REMEZĂU",533,"VICOVU DE JOS",151077,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:01:52",980,980,0,405,393,0,12,1100,695,374,31,1,2,6,14,3,1,0,0,1,6,7,31,218,75,9,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NR.2 VICOVU DE JOS REMEZĂU",534,"VICOVU DE JOS",151077,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:56:58",1051,1051,0,492,472,0,20,1100,608,462,30,8,3,5,2,0,3,3,1,2,6,10,32,296,84,6,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 2 VICOVU DE SUS",196,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:52:37",1477,1477,0,572,570,0,2,1600,1028,546,26,4,0,8,9,2,5,2,2,1,12,4,31,350,106,9,1
35,SUCEAVA,"SCOALA GIMNAZIALA NR.3",355,"HORODNIC DE SUS",151479,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:04:40",1134,1134,0,481,481,0,0,1200,719,437,44,3,2,5,5,4,7,3,1,1,6,5,29,254,103,3,6
35,SUCEAVA,"SCOALA GIMNAZIALA NR.3 ARBORE",207,ARBORE,146860,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:11:31",1171,1171,0,502,500,0,2,1300,798,473,29,1,2,4,4,2,4,1,0,3,8,1,27,327,81,5,3
35,SUCEAVA,"SCOALA GIMNAZIALA NR.3 MIHAI EMINESCU",110,"MUNICIPIUL RĂDĂUŢI",146628,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:29:32",1940,1940,0,778,757,0,21,2300,1522,740,38,8,6,37,41,8,8,1,4,4,20,34,43,368,136,2,20
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.3 SALA A",11,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:40:20",969,969,0,491,460,0,31,1101,610,460,31,5,7,43,58,2,5,2,0,0,20,24,15,200,60,2,17
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR.3 SALA B",12,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:52:00",1105,1105,0,539,519,0,20,1200,663,521,16,10,9,55,64,4,7,3,0,5,17,21,25,199,84,4,14
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 3 VICOVU DE SUS",195,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:14:45",1563,1563,0,597,596,0,1,1700,1103,538,59,2,3,1,8,1,3,6,0,1,8,0,16,390,97,2,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 4 SALA A",20,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 13:16:07",1347,1347,0,637,623,0,14,1500,863,608,29,7,12,32,52,3,9,4,2,1,23,24,28,285,104,2,20
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 4, SALA B",21,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:08:32",1197,1197,0,593,592,0,1,1299,706,561,32,6,2,42,69,6,4,4,1,1,15,32,14,274,72,7,12
35,SUCEAVA,"SCOALA GIMNAZIALA NR.5 BOGDAN VODA",107,"MUNICIPIUL RĂDĂUŢI",146628,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:43:45",1623,1623,0,631,611,0,20,1600,969,605,24,12,4,30,31,3,6,1,2,4,7,20,46,335,84,5,15
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 5 ”JEAN BART”",51,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:52:11",1454,1454,0,633,615,0,18,1600,967,587,46,5,8,23,53,4,13,2,4,5,26,20,27,228,135,9,25
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 6, SALA A",61,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:19:36",1430,1430,0,564,554,0,10,1600,1036,534,30,7,3,16,48,4,5,1,5,3,16,22,36,221,124,8,15
35,SUCEAVA,"SCOALA GIMNAZIALA NR.6 SALA B",62,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:00:13",1816,1816,0,510,501,0,9,2000,1490,494,16,8,1,13,53,6,3,4,3,4,15,15,40,195,118,2,14
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 8",22,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:07:12",1938,1938,0,885,852,0,33,2100,1215,863,22,7,12,45,73,4,10,4,3,3,40,38,49,379,174,7,15
