precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA AUR-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi"
31,PRAHOVA,"SCOALA GENERALA CU CLS.I-VIII VLAD MUSATESCU GAGENI",496,PĂULEŞTI,130847,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:06:15",851,851,0,568,501,0,67,900,332,541,27,1,62,273,50,31,14,11,3,9,3,14,6,36,7,18,3
31,PRAHOVA,"ṢCOALA GENERALǍ MǍRGINENII DE JOS (ṢCOALA NOUǍ)",419,"FILIPEŞTII DE TÂRG",133214,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:02:55",1580,1580,0,848,837,0,11,1739,891,800,48,3,51,660,8,35,7,6,4,5,1,2,2,4,3,5,4
31,PRAHOVA,"ṢCOALA GENERALǍ MǍRGINENII DE JOS (ṢCOALA VECHE)",420,"FILIPEŞTII DE TÂRG",133214,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:58:35",1143,1143,0,632,622,0,10,1300,668,609,23,6,43,485,9,34,6,1,2,6,1,2,0,5,4,2,3
31,PRAHOVA,"SCOALA GENERALA NR.2 TELEGA-VALE",588,TELEGA,135789,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:59:30",1364,1364,0,807,785,0,22,1500,693,782,25,9,88,371,160,52,13,12,17,22,5,6,3,8,9,0,7
31,PRAHOVA,"ȘCOALA GENERALĂ NR.3 - (SALA DE SPORT)",180,"MUNICIPIUL CÂMPINA",131256,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:33:56",1731,1731,0,923,847,0,76,1900,977,876,47,19,170,330,79,64,22,28,15,33,11,12,6,27,18,37,5
31,PRAHOVA,"ȘCOALA GENERALĂ NR.5 - (SALA DE CLASA)",172,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:06:40",1164,1164,0,614,595,0,19,1300,686,547,18,3,82,234,57,32,12,22,10,21,8,11,5,28,17,0,5
31,PRAHOVA,"ȘCOALA GENERALĂ NR.6 - (SALA DE CLASA)",176,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:16:20",1495,1495,0,725,704,0,21,1600,875,684,41,6,117,305,32,74,9,28,4,19,3,4,4,32,11,28,8
31,PRAHOVA,"ŞCOALA GENERALĂ PIETRIŞU",510,"POIANA CÂMPINA",131274,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:34:22",454,454,0,266,255,0,11,500,234,252,14,1,43,122,12,15,7,6,3,4,1,11,5,6,4,10,2
31,PRAHOVA,"SCOALA GENERALA TINTEA",195,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:53:55",1259,1259,0,684,671,0,13,1400,716,642,42,8,133,277,35,46,22,18,1,8,4,40,4,13,12,17,4
31,PRAHOVA,"SCOALA GIMANZIALA POIENARII BURCHII",511,"POIENARII BURCHII",134559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:53:58",933,933,0,636,600,0,36,1000,364,593,43,1,72,353,32,28,14,1,3,5,3,21,7,11,4,36,2
31,PRAHOVA,"ŞCOALA GIMAZIALĂ GHERGHIŢA, NUMĂRUL 125",429,GHERGHIŢA,133429,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:07",1015,1015,0,733,660,0,73,1100,367,704,29,12,74,505,18,60,7,2,1,4,1,2,2,3,1,8,4
31,PRAHOVA,"SCOALA GIMNAZIALA",541,SALCIA,135128,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:58:15",736,736,0,535,467,0,68,800,265,498,37,0,69,357,6,14,14,4,2,6,0,6,1,12,2,5,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ",492,PĂCUREŢI,134336,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:16:05",622,622,0,427,413,0,14,697,270,402,25,2,129,205,8,23,4,3,1,2,2,4,0,12,3,3,1
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU IOAN CUZA” - (SALA DE CLASA-ETAJ 1)",177,"MUNICIPIUL CÂMPINA",131256,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:53:02",1543,1543,0,757,727,0,30,1700,946,723,31,5,98,256,97,23,18,29,7,35,7,16,6,41,6,73,6
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU IOAN CUZA” - (SALA DE SPORT)",178,"MUNICIPIUL CÂMPINA",131256,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:16:09",1586,1586,0,818,798,0,20,1700,948,720,32,6,118,330,0,36,23,21,10,23,4,104,7,24,7,0,7
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ANDREI MUREȘANU”",149,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:44",1284,1284,0,535,522,0,13,1400,865,514,21,9,85,125,91,27,30,31,7,2,4,15,6,25,4,42,11
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ANDREI MUREȘANU”",150,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:07:34",1246,1246,0,514,506,0,8,1400,888,486,23,11,66,133,86,40,27,22,8,7,9,10,6,19,7,28,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞANU” (ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞEANU)",138,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:48:54",1202,1202,0,459,450,0,9,1300,841,435,24,7,63,136,58,24,20,13,10,8,1,9,4,34,8,30,10
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞANU” (ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞEANU)",139,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:38",885,885,0,346,337,0,9,1000,654,332,14,1,54,112,55,16,17,8,2,0,2,6,2,13,3,34,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞANU” (ŞCOALA GIMNAZIALĂ ”ANDREI MUREŞEANU”)",137,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:56:06",1441,1441,0,607,602,0,5,1600,993,582,25,6,83,150,106,31,20,24,5,7,8,13,5,31,13,61,19
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",36,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:38:15",1211,1211,0,426,417,0,9,1300,874,406,20,9,99,124,27,39,15,14,4,5,7,6,3,23,6,16,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",38,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:00:03",734,734,0,227,222,0,5,800,573,202,25,5,56,63,12,18,10,6,3,1,0,5,3,11,2,5,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ANTON PANN”",37,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:35:00",1341,1341,0,492,483,0,9,1500,1008,441,51,8,81,154,47,39,18,24,4,6,4,7,3,9,9,22,6
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”ANTON PANN”",39,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:25:40",1457,1457,0,539,530,0,9,1600,1059,509,30,15,99,166,36,65,22,25,8,5,3,10,0,20,8,21,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ATHANASIE JAN STOICESCU",303,"ARICEŞTII ZELETIN",132137,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:02:45",870,870,0,589,505,0,84,1000,411,576,13,7,115,363,16,24,8,8,4,4,2,0,0,11,4,8,2
31,PRAHOVA,"SCOALA GIMNAZIALA BERCENI,SALA DE SPORT PARTER",325,BERCENI,130614,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:53:14",1341,1341,0,810,787,0,23,1500,690,788,22,7,98,448,75,36,12,15,8,8,2,19,2,34,2,18,4
31,PRAHOVA,"SCOALA GIMNAZIALA BORDENI",552,SCORŢENI,135164,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:07:00",760,760,0,504,480,0,24,800,296,472,32,7,70,277,31,23,2,8,1,5,0,16,2,10,5,13,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”B.P.HASDEU” - (SALA DE SPORT)",166,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:28",1220,1220,0,499,480,0,19,1300,801,477,22,5,69,191,49,36,14,17,4,20,7,8,2,20,8,26,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ BRAZI",340,BRAZI,130712,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:00:24",985,985,0,628,574,0,54,1100,472,593,35,15,96,295,27,52,24,14,10,6,2,6,2,22,7,9,6
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ BREAZA DE JOS",206,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:34:56",900,900,0,497,472,0,25,1000,503,477,20,8,59,244,39,24,14,18,7,5,0,4,0,6,6,40,3
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ BREAZA DE JOS",207,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:37:28",975,975,0,481,458,0,23,1100,619,457,24,2,49,233,51,27,17,12,1,3,1,6,0,16,3,30,6
31,PRAHOVA,"SCOALA GIMNAZIALA BUGHEA DE JOS",446,"GURA VITIOAREI",131835,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:13:52",847,847,0,545,527,0,18,933,387,513,32,3,69,358,2,39,7,9,3,3,1,2,3,8,1,4,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CANDIANO POPESCU”",7,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:37:05",1201,1201,0,531,515,0,16,1300,769,500,31,6,70,170,83,20,19,29,4,5,2,3,8,24,5,45,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CANDIANO POPESCU”",8,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:18:48",1134,1134,0,366,329,0,37,1200,834,341,25,7,58,119,45,36,11,10,3,4,1,6,1,13,5,12,10
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”CANDIANO POPESCU” PLOIEȘTI",35,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:33:57",1562,1562,0,632,632,0,0,1695,1063,600,32,10,97,175,84,42,34,21,10,3,7,8,7,34,12,46,10
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CĂNUŢĂ IONESCU” ORAȘUL URLATI",271,"ORAŞ URLAŢI",131620,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:21:57",1589,1589,0,831,824,0,7,1700,876,777,47,11,129,392,51,61,23,21,10,8,1,5,3,22,12,20,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CĂRBUNEŞTI",361,CĂRBUNEŞTI,132486,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:07:35",1329,1329,0,822,783,0,39,1500,678,765,57,10,127,356,172,40,20,4,2,10,1,2,0,15,2,0,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CENTRALĂ",162,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:25:13",1025,1025,0,444,426,0,18,1100,658,424,18,4,76,194,36,23,6,16,5,19,2,9,1,8,4,18,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CENTRALĂ",163,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:51:51",1161,1161,0,539,531,0,8,1300,761,509,30,6,60,212,54,31,21,15,5,25,1,11,3,29,6,27,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CEZAR PETRESCU”",224,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:37:21",1218,1218,0,776,752,0,24,1300,524,729,47,14,85,332,116,70,22,18,4,5,5,5,5,16,6,22,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CEZAR PETRESCU”",225,"ORAŞ BUŞTENI",131210,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:22:49",799,799,0,498,477,0,21,900,402,471,27,11,70,229,51,41,9,11,5,7,3,10,0,4,6,11,3
31,PRAHOVA,"SCOALA GIMNAZIALĂ CIREŞANU",305,"BABA ANA",132164,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:31:33",644,644,0,375,354,0,21,700,325,338,37,2,30,179,61,11,3,8,5,4,2,23,0,2,4,4,0
31,PRAHOVA,"SCOALA GIMNAZIALA CLASELE I-VIII ALBESTI PALEOLOGU",287,ALBEŞTI-PALEOLOGU,131933,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:21:58",1448,1448,0,750,741,0,9,1600,850,704,46,12,104,388,49,56,21,9,1,5,3,12,0,23,5,14,2
31,PRAHOVA,"SCOALA GIMNAZIALA CLASELE I-VIII SAT VADU PĂRULUI",290,ALBEŞTI-PALEOLOGU,131933,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:18:00",1487,1487,0,727,701,0,26,1598,871,698,29,8,97,357,97,31,17,8,6,9,3,29,0,11,11,10,4
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC",232,"ORAŞ COMARNIC",131336,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:50:01",1356,1356,0,806,774,0,32,1500,694,775,31,4,128,542,18,28,6,7,5,11,1,3,2,6,4,9,1
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC NR.2",227,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:28:16",790,790,0,476,468,0,8,900,424,458,18,2,60,308,28,13,6,9,1,4,1,1,2,10,3,7,3
31,PRAHOVA,"SCOALA GIMNAZIALA COMARNIC NR.2",228,"ORAŞ COMARNIC",131336,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:00:12",1250,1250,0,701,690,0,11,1400,699,655,46,9,74,452,26,23,7,5,4,10,1,5,2,20,9,6,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ COMUNA ARICEȘTII RAHTIVANI NR. 96A",296,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:42:39",1200,1200,0,735,726,0,9,1300,577,681,42,4,98,378,41,37,18,10,12,6,5,6,8,31,7,17,3
31,PRAHOVA,"SCOALA GIMNAZIALA, COMUNA BATRANI",323,BĂTRÂNI,136278,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:41:46",864,864,0,567,523,0,44,900,333,518,49,7,70,343,10,25,7,5,0,3,2,25,0,8,1,9,3
31,PRAHOVA,"ŞCOALA GİMNAZİALĂ COMUNA BOLDEŞTİ-GRADİŞTEA,CORP B",339,BOLDEŞTI-GRADIŞTEA,132379,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:42:07",622,622,0,490,453,0,37,700,210,415,75,4,42,176,123,26,11,3,4,4,2,6,1,1,2,7,3
31,PRAHOVA,"SCOALA GIMNAZIALA, COMUNA COLCEAG PJ",383,COLCEAG,132752,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:49:09",1052,1052,0,589,577,0,12,1200,611,543,46,9,36,370,18,31,9,5,4,8,1,10,1,15,5,18,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ COMUNA MAGURELE-INVĂŢĂMÂNT PRIMAR",468,MĂGURELE,134014,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:01:42",1355,1355,0,738,729,0,9,1500,762,721,17,7,103,380,61,51,23,18,22,5,0,5,4,15,9,15,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ COMUNA MĂGURELE-INVĂŢĂMÂNT PRIMAR",467,MĂGURELE,134014,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:26:32",1238,1238,0,626,616,0,10,1400,774,579,47,9,90,300,25,41,17,12,16,6,3,7,2,14,7,26,4
31,PRAHOVA,"SCOALA GIMNAZIALA COMUNA PLOPU",498,PLOPU,134390,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:33:52",873,873,0,620,592,0,28,900,280,583,37,3,72,403,20,27,7,4,3,11,1,6,3,6,4,9,4
31,PRAHOVA,"SCOALA GIMNAZIALA,COMUNA PUCHENII MARI",527,"PUCHENII MARI",134942,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:16:40",992,992,0,549,518,0,31,1100,551,522,27,7,57,290,61,21,11,16,8,1,5,3,0,20,8,13,1
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ COMUNA SĂLCIILE",542,SĂLCIILE,135146,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:07:16",663,663,0,613,453,0,160,700,84,584,29,10,50,288,127,44,10,7,3,11,2,4,6,13,3,5,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ COMUNA SECĂRIA",553,SECĂRIA,135226,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:21:57",959,959,0,695,681,0,14,1095,405,642,48,4,73,480,13,14,16,2,2,6,0,6,0,17,1,6,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ,COMUNA VÎLCĂNEŞTI, SAT CÎRJARI",623,VÂLCĂNEŞTI,136198,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:15:55",583,583,0,300,273,0,27,600,300,278,22,2,36,158,17,20,6,3,3,6,2,6,1,10,2,5,1
31,PRAHOVA,"SCOALA GIMNAZIALĂ CONDURATU",306,"BABA ANA",132164,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:56:31",977,977,0,527,505,0,22,1100,573,490,37,6,65,295,20,32,12,9,7,1,1,18,0,7,2,11,4
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”CONSTANTIN BRÂNCOVEANU” BREAZA",213,"ORAŞ BREAZA",131103,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:59:55",1257,1257,0,754,706,0,48,1400,646,706,0,0,71,417,74,19,17,15,3,13,7,8,3,14,2,42,1
31,PRAHOVA,"SCOALA GIMNAZIALA CU CLASELE I-IV SAT ALBESTI MURU",288,ALBEŞTI-PALEOLOGU,131933,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:15:53",829,829,0,406,388,0,18,900,494,393,13,2,60,207,47,15,14,4,3,3,1,8,2,11,6,9,1
31,PRAHOVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII CIOCENI",289,ALBEŞTI-PALEOLOGU,131933,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:40:12",725,725,0,395,383,0,12,800,405,377,18,3,66,241,12,34,4,3,0,1,1,6,0,3,1,1,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII”MITROPOLIT PIMEN GEORGESCU” PROVIŢA DE SUS",525,"PROVIŢA DE SUS",134899,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:08:46",1260,1260,0,922,845,0,77,1500,578,847,55,4,93,442,153,57,19,10,2,22,0,5,3,14,6,14,3
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ DRAJNA DE SUS",391,DRAJNA,132896,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:39:06",1220,1220,0,652,629,0,23,1300,648,612,40,6,125,339,33,30,9,8,4,10,1,11,3,16,6,6,5
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”DUMITRU BREZEANU”,SAT TEIȘANI,NR.160",584,TEIŞANI,135725,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:57:34",1368,1368,0,878,857,0,21,1500,622,822,56,10,160,338,104,38,26,12,12,5,10,13,4,22,41,22,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ELENA DOAMNA”",5,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:47:13",1231,1231,0,580,568,0,12,1400,820,567,13,3,62,161,123,36,19,20,12,1,6,20,3,27,11,55,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ELENA DOAMNA”",6,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:50:31",1183,1183,0,556,540,0,16,1300,744,539,17,1,86,165,85,27,22,19,13,2,5,13,4,36,7,47,7
31,PRAHOVA,"SCOALA GIMNAZIALA ”EROILOR” LIPANESTI",464,LIPĂNEŞTI,133964,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:15:18",837,837,0,513,494,0,19,900,387,485,28,3,66,269,35,43,7,15,3,4,3,8,0,13,3,11,2
31,PRAHOVA,"SCOALA GIMNAZIALA ”EROILOR” LIPANESTI",465,LIPĂNEŞTI,133964,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:52:07",1027,1027,0,636,624,0,12,1100,464,599,37,2,100,356,33,27,12,11,3,1,7,9,2,22,6,6,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”FLORIN COMIŞEL”",22,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:28:38",1368,1368,0,557,542,0,15,1500,943,542,15,7,95,149,69,30,11,21,5,3,9,9,7,28,26,58,15
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”FLORIN COMIȘEL”",21,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:05:13",1439,1439,0,536,522,0,14,1600,1064,515,21,5,80,137,65,39,18,25,6,3,6,15,8,31,19,52,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",56,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:10:24",1205,1205,0,512,500,0,12,1300,788,490,22,7,71,177,70,15,29,15,13,3,5,9,5,21,6,35,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",57,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:24",1274,1274,0,496,480,0,16,1400,904,474,22,8,70,134,76,23,27,17,9,2,4,11,6,26,11,39,11
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",85,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:27:33",1219,1219,0,483,468,0,15,1300,817,464,19,9,84,140,44,40,25,15,9,1,6,6,5,35,11,29,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",87,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:46:30",1134,1134,0,472,464,0,8,1200,729,436,21,11,62,134,71,34,24,13,8,5,8,4,3,19,8,16,16
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",86,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:19:55",1266,1266,0,466,453,0,13,1400,934,436,30,10,72,142,52,37,20,16,5,3,3,10,2,14,14,29,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GEORGE EMIL PALADE”",84,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:42",1211,1211,0,494,480,0,14,1300,806,475,19,3,64,173,66,20,26,17,11,3,3,7,9,17,8,35,13
31,PRAHOVA,"ŞCOALA GIMNAZIALA ”GEORGE ENESCU” SALA 3 B",259,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:25:32",451,451,0,307,233,0,74,500,193,299,8,2,43,122,37,11,11,18,4,3,0,6,1,19,3,17,2
31,PRAHOVA,"ŞCOALA GIMNAZIALA ”GEORGE ENESCU” SALA I B",260,"ORAŞ SINAIA",131540,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:37:44",781,781,0,499,423,0,76,900,401,481,18,6,103,175,47,20,15,19,4,7,8,9,3,23,3,33,6
31,PRAHOVA,"SCOALA GIMNAZIALA GHEORGHE COSTESCU ALUNIS",291,ALUNIŞ,131988,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:41:10",1104,1104,0,777,742,0,35,1200,423,724,53,7,129,355,105,32,16,5,8,10,7,7,1,17,5,17,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GHEORGHE LAZĂR” COMUNA BĂRCĂNEŞTI",317,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:27:47",1349,1347,2,591,586,0,5,1500,909,558,33,9,114,261,58,27,18,10,12,2,5,10,1,10,7,8,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GHEORGHE LAZĂR” COMUNA BĂRCĂNEŞTI",316,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:58:38",1312,1312,0,538,534,0,4,1400,862,509,29,9,118,242,30,52,2,7,5,3,2,3,0,8,13,12,3
31,PRAHOVA,"SCOALA GIMNAZIALA GORNET",436,GORNET,133562,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:43:52",957,957,0,636,628,0,8,1000,364,585,51,7,95,360,12,22,19,10,4,4,1,4,1,27,3,14,2
