precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA AUR-voturi","ROMÂNIA SOCIALISTĂ-voturi"
35,SUCEAVA,"SCOALA VIISOARA, CATUN VIISOARA",314,FORĂŞTI,148514,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:45:36",162,162,0,102,94,0,8,200,98,95,7,1,0,0,0,0,1,0,0,0,4,2,64,7,3,12,1
35,SUCEAVA,"ŞCOLA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL MOLID",519,VAMA,150935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:49:48",523,523,0,305,298,0,7,600,295,292,13,9,3,11,2,1,0,1,2,2,6,2,142,25,20,65,1
35,SUCEAVA,"SEDIU ASOCIAŢIE ”OBŞTEA GURA NEGRII” DORNA ARINI",284,DORNA-ARINI,148131,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:59:47",575,575,0,359,356,0,3,720,361,348,11,9,1,4,6,0,2,1,2,3,5,10,218,18,13,55,1
35,SUCEAVA,"SEDIUL FOSTEI PRIMARII MANOLEA",313,FORĂŞTI,148514,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:35:50",381,381,0,216,204,0,12,400,184,206,10,7,0,5,3,0,0,3,1,0,0,3,134,9,12,28,1
35,SUCEAVA,"SEDIUL NOU AL PRIMARIEI COMUNEI BRODINA",240,BRODINA,147241,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:50:33",1329,1329,0,816,810,0,6,1400,584,768,48,26,13,12,2,0,4,2,2,8,13,7,326,92,14,246,1
35,SUCEAVA,"SEDIUL PRIMARIEI BAIA",210,BAIA,146904,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:10:41",1712,1712,0,707,696,0,11,1900,1193,661,46,8,4,10,11,0,4,1,5,1,9,16,425,54,12,97,4
35,SUCEAVA,"SEDIUL PRIMĂRIEI COMUNEI BĂLCĂUŢI",215,BĂLCĂUŢI,146995,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:54:55",1229,1229,0,572,538,0,34,1300,728,498,74,15,0,11,11,0,3,1,3,1,10,6,303,35,7,92,0
35,SUCEAVA,"SEDIUL PRIMARIEI FORASTI",310,FORĂŞTI,148514,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:01:12",478,478,0,275,249,0,26,500,225,257,18,0,1,4,6,2,1,2,2,2,3,5,161,12,10,45,1
35,SUCEAVA,"SPITAL MEDICO SOCIAL CARMEN SYLVA",132,"ORAŞ BROŞTENI",147358,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:24:21",420,420,0,227,220,0,7,500,273,213,14,7,2,4,3,1,7,1,1,8,2,8,117,8,5,39,0
35,SUCEAVA,"UNIVERSITATEA ”ŞTEFAN CEL MARE”",15,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:53:59",761,761,0,447,347,0,100,1000,553,425,22,22,5,49,23,3,6,5,4,1,2,10,172,17,40,64,2
