precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MUREŞAN CORNELIU-PARTIDUL SOCIAL DEMOCRAT-voturi","DUMITREL ION-PARTIDUL NAȚIONAL LIBERAL-voturi","OLAR CORNELIU-DAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHINESCU ION-PARTIDUL S.O.S. ROMÂNIA-voturi","ROF MARIUS-NICOLAE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","TALPAŞ CONSTANTIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
1,ALBA,"ŞCOALA PRIMARĂ HĂDĂRĂU",306,LUPŞA,5336,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:35",2052,2039,0,5,8,1874,1868,0,3,3,1352,522,2230,356,119,38,218,292,102,583
1,ALBA,"ŞCOALA PRIMARĂ I-IV TÎRSA",199,"AVRAM IANCU",2577,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:26",1362,1352,8,0,2,1358,1352,6,0,0,1345,13,1776,418,47,220,20,19,990,49
1,ALBA,"ȘCOALA PRIMARĂ LAZ",375,SĂSCIORI,7099,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:41",1749,1733,5,8,3,1401,1389,2,8,2,1056,345,1822,421,111,15,477,173,264,16
1,ALBA,"ŞCOALA PRIMARĂ - LOPADEA VECHE",322,MIRĂSLĂU,5755,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:36",2811,2800,0,4,7,2756,2755,0,1,0,2713,43,3210,454,85,294,668,683,508,475
1,ALBA,"ȘCOALA PRIMARĂ LUNCA",429,"VALEA LUNGĂ",8354,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:46",2859,2841,5,7,6,2630,2623,1,3,3,2132,498,3172,542,442,389,422,161,499,219
1,ALBA,"ŞCOALA PRIMARĂ MĂRGINENI",370,SĂLIŞTEA,7044,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:40",2086,2066,10,3,7,2020,2008,4,1,7,2007,13,2507,487,377,131,8,676,538,277
1,ALBA,"ŞCOALA PRIMARĂ MĂRTINIE",416,ŞUGAG,8014,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:44",2745,2735,2,8,0,2650,2648,1,1,0,2212,438,3022,372,808,451,97,538,266,52
1,ALBA,"ŞCOALA PRIMARĂ MEŞCREAC",352,RĂDEŞTI,6547,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:39",2488,2467,9,5,7,2082,2065,8,3,6,1707,375,2542,460,43,229,993,28,396,18
1,ALBA,"ŞCOALA PRIMARĂ MIHOEŞTI",131,"ORAŞ CÂMPENI",1455,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:19",856,846,7,3,0,699,695,4,0,0,582,117,911,212,23,350,70,62,24,53
1,ALBA,"ŞCOALA PRIMARĂ - MUGEŞTI",152,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:21",3451,3430,9,8,4,2976,2963,5,6,2,2934,42,3818,842,421,424,198,84,1645,162
1,ALBA,"ŞCOALA PRIMARĂ NEGEȘTI",390,SCĂRIŞOARA,7197,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:41",2803,2793,3,6,1,2504,2500,0,4,0,2504,0,3123,619,191,298,411,3,1134,467
1,ALBA,"ŞCOALA PRIMARĂ - ORMENIŞ",323,MIRĂSLĂU,5755,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:36",2695,2672,7,6,10,2482,2471,0,2,9,2287,195,3176,694,94,996,109,229,758,101
1,ALBA,"ŞCOALA PRIMARĂ PÂCLIŞA",51,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:13",1296,1287,5,0,4,1248,1247,1,0,0,1109,139,1714,466,220,1,72,526,156,134
1,ALBA,"ŞCOALA PRIMARĂ PĂNADE",381,SÂNCEL,7348,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:42",2783,2767,0,9,7,2683,2672,0,8,3,2606,77,2884,201,1195,85,425,172,606,123
1,ALBA,"ȘCOALA PRIMARĂ PĂTRUȘEȘTI",275,HOREA,4767,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:32",1290,1281,4,5,0,1180,1177,2,1,0,1054,126,1718,538,128,118,9,86,46,667
1,ALBA,"ȘCOALA PRIMARĂ PELEŞ",396,SOHODOL,7446,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:42",2303,2292,2,6,3,2121,2114,0,4,3,2025,96,2643,522,192,242,310,846,317,118
1,ALBA,"ŞCOALA PRIMARĂ PEŢELCA",172,"ORAŞ TEIUŞ",8096,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:45",1409,1401,4,1,3,1389,1384,2,0,3,1211,178,1418,29,96,11,24,565,484,31
1,ALBA,"ŞCOALA PRIMARĂ PETRISAT",90,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:18",3335,3326,1,7,1,3272,3268,1,2,1,2461,811,3379,107,182,1291,601,116,93,178
1,ALBA,"ŞCOALA PRIMARĂ POIANA",397,SOHODOL,7446,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:42",1784,1767,9,1,7,1389,1386,1,1,1,1277,112,1950,561,20,300,164,23,94,676
1,ALBA,"ŞCOALA PRIMARĂ POIENI",217,BUCIUM,3459,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:27",2389,2369,9,2,9,1725,1710,8,2,5,1581,144,2758,1033,330,266,324,20,578,63
1,ALBA,"ŞCOALA PRIMARĂ - POȘAGA DE SUS",348,POŞAGA,6468,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:38",2179,2161,5,8,5,2166,2152,5,8,1,2044,122,2662,496,212,629,78,281,41,803
1,ALBA,"ŞCOALA PRIMARĂ POTIONCI",187,ALBAC,2130,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:25",2731,2712,7,4,8,2504,2492,0,4,8,2235,269,2986,482,70,1278,550,214,83,40
1,ALBA,"ȘCOALA PRIMARĂ PRELUCA",276,HOREA,4767,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:32",3123,3095,10,8,10,3045,3020,9,8,8,2872,173,3252,207,660,47,173,1764,108,120
1,ALBA,"ȘCOALA PRIMARĂ RECIU",262,GÂRBOVA,4482,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:31",1101,1084,7,9,1,1075,1064,3,7,1,849,226,1553,478,663,67,3,3,72,41
1,ALBA,"ŞCOALA PRIMARĂ ROGOZ",188,ALBAC,2130,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:25",2244,2226,6,8,4,1895,1885,3,4,3,1843,52,2637,742,294,596,99,582,250,22
1,ALBA,"ŞCOALA PRIMARĂ RUNC",391,SCĂRIŞOARA,7197,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:41",2888,2875,4,8,1,2674,2672,0,2,0,2591,83,3130,456,189,267,713,528,148,746
1,ALBA,"ȘCOALA PRIMARĂ - RUNC",332,OCOLIŞ,6119,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:37",1177,1157,10,10,0,931,921,7,3,0,782,149,1234,303,276,207,145,99,19,36
1,ALBA,"ȘCOALA PRIMARĂ - SAGAGEA",349,POŞAGA,6468,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:38",2912,2895,4,4,9,2710,2702,3,2,3,2564,146,2914,204,77,1508,41,20,387,531
1,ALBA,"ŞCOALA PRIMARĂ SĂLCIUA DE JOS",367,SĂLCIUA,6976,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:40",2497,2481,4,7,5,2483,2478,1,2,2,2388,95,2771,288,443,108,247,627,837,126
1,ALBA,"ŞCOALA PRIMARĂ SĂLIŞTEA-DEAL",371,SĂLIŞTEA,7044,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:40",3400,3388,5,1,6,3377,3373,4,0,0,2992,385,3716,339,943,501,197,1,1243,107
1,ALBA,"ŞCOALA PRIMARĂ , SAT GALAŢI",177,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:24",2562,2543,8,10,1,2161,2155,2,4,0,2155,6,2992,831,32,255,1167,48,601,52
1,ALBA,"ŞCOALA PRIMARĂ , SAT PĂTRÂNGENI",179,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:24",2788,2769,0,10,9,2671,2665,0,1,5,2093,578,3256,585,14,705,205,56,824,289
1,ALBA,"ŞCOALA PRIMARĂ , SAT PIRITA",180,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:24",2167,2153,5,1,8,2053,2047,1,0,5,1491,562,2356,303,182,430,12,828,26,13
1,ALBA,"ŞCOALA PRIMARĂ , SAT TRÂMPOIELE",181,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:24",1279,1274,0,4,1,979,976,0,2,1,708,271,1661,682,250,149,261,9,35,4
1,ALBA,"ŞCOALA PRIMARĂ , SAT VALEA MICĂ",182,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:24",2624,2612,9,1,2,2101,2095,5,0,1,1832,269,2905,804,834,25,420,130,339,84
1,ALBA,"ȘCOALA PRIMARĂ SEBEȘEL",378,SĂSCIORI,7099,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:41",1482,1461,8,6,7,1103,1097,5,0,1,747,356,1535,432,257,162,33,145,128,22
1,ALBA,"ŞCOALA PRIMARĂ SFOARTEA",392,SCĂRIŞOARA,7197,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:41",1480,1457,5,9,9,1461,1441,5,7,8,1002,459,1963,502,118,10,182,266,360,66
1,ALBA,"ŞCOALA PRIMARĂ ȘTIULEȚI",393,SCĂRIŞOARA,7197,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:41",2464,2451,8,3,2,2380,2374,2,2,2,2282,98,2875,495,21,416,331,801,470,243
1,ALBA,"ŞCOALA PRIMARĂ TĂRTĂRIA",372,SĂLIŞTEA,7044,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:40",1695,1673,9,7,6,1670,1663,5,0,2,1430,240,2151,481,89,397,108,383,448,5
1,ALBA,"ŞCOALA PRIMARĂ TOTOI",387,SÂNTIMBRU,7384,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:42",2872,2847,10,6,9,2060,2042,10,5,3,2036,24,2929,869,1375,55,26,132,368,80
1,ALBA,"ȘCOALA PRIMARĂ TRIFEȘTI",272,HOREA,4767,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:32",1370,1362,6,1,1,1117,1115,0,1,1,815,302,1855,738,225,6,48,185,69,282
1,ALBA,"ŞCOALA PRIMARĂ UIOARA DE JOS",161,"ORAŞ OCNA MUREŞ",1794,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:21",2357,2334,9,4,10,2261,2244,4,3,10,2203,58,2689,428,900,633,80,231,249,110
1,ALBA,"ŞCOALA PRIMARĂ UIOARA DE SUS, SALA NR. 1",162,"ORAŞ OCNA MUREŞ",1794,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:21",2504,2477,10,8,9,2085,2067,8,6,4,2070,15,2732,647,370,165,310,14,236,975
1,ALBA,"ȘCOALA PRIMARĂ UNGUREI",361,"ROŞIA DE SECAŞ",6930,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:40",2012,1993,8,2,9,1988,1979,2,2,5,1915,73,2166,178,426,116,213,1014,46,100
1,ALBA,"ŞCOALA PRIMARĂ VALEA BISTRII",132,"ORAŞ CÂMPENI",1455,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:19",2550,2530,10,10,0,2270,2268,0,2,0,1658,612,2569,299,182,75,171,635,7,588
1,ALBA,"ŞCOALA PRIMARĂ VALEA LUPȘII",308,LUPŞA,5336,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:35",1843,1818,8,9,8,940,921,4,8,7,909,31,1975,1035,56,273,237,17,262,64
1,ALBA,"ŞCOALA PRIMARĂ VALEA VINŢULUI",439,"VINŢU DE JOS",8826,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:47",1641,1624,4,8,5,1405,1399,3,1,2,1350,55,1754,349,218,153,2,101,309,567
1,ALBA,"ŞCOALA PRIMARĂ VÂRŞI",129,"ORAŞ CÂMPENI",1455,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:19",2010,1992,9,7,2,1580,1572,4,2,2,1218,362,2385,805,97,46,152,48,391,484
1,ALBA,"ȘCOALA PRIMARĂ - VIDOLM",333,OCOLIŞ,6119,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:37",2023,2013,1,0,9,1100,1096,0,0,4,1082,18,2372,1272,9,274,432,65,148,154
1,ALBA,"SEDIU ADMINISTRATIV VINGARD - COMUNA ŞPRING",413,ŞPRING,7945,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:44",3638,3623,3,8,4,3508,3503,1,1,3,2999,509,4005,497,192,27,554,241,662,1323
1,ALBA,"SEMINARUL TEOLOGIC ORTODOX „SFÂNTUL SIMION ŞTEFAN”",16,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:10",1347,1336,1,7,3,1346,1338,1,7,0,1029,317,1549,203,110,165,37,68,475,174
1,ALBA,"SERVICIUL PUBLIC DE ADMINISTRARE A PATRIMONIULUI SEBEŞ",93,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:22",2978,2973,0,2,3,2838,2834,0,1,3,2796,42,3127,289,398,814,422,34,952,176
1,ALBA,"SERVICIUL PUBLIC DE ASISTENŢĂ SOCIALĂ BLAJ",83,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:17",3236,3220,8,8,0,3166,3156,3,7,0,2898,268,3386,220,306,22,175,1229,223,943
1,ALBA,"STADION MUNICIPAL „CETATE”",32,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:12",2885,2876,0,0,9,2756,2756,0,0,0,2692,64,3350,594,275,51,710,270,1358,28
1,ALBA,"TABĂRA DE CREAȚIE SI ODIHNĂ ”AVRAM IANCU”",331,OCOLIŞ,6119,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:37",3069,3056,9,4,0,2956,2947,8,1,0,2901,55,3394,438,35,288,1846,430,230,72
