precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ŞERBAN MARCEL-IULIAN-voturi"
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30 EXTINDERE",161,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:39:48",1524,1499,14,11,0,756,745,0,11,0,746,10,1600,844,43,24,67,184,24,384,20
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 30 EXTINDERE",162,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:40:20",1604,1558,27,19,0,820,801,0,19,0,789,31,1700,880,53,28,51,198,21,417,21
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 31",182,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:18:43",1316,1310,0,6,0,625,619,0,6,0,587,38,1500,875,58,18,114,185,21,176,15
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 31",181,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:31",1277,1270,0,7,0,615,608,0,7,0,580,35,1400,785,56,28,133,150,29,158,26
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 31",183,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:47",1096,1091,1,4,0,517,513,0,4,0,487,30,1200,683,38,16,141,146,8,128,10
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",91,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:45",1480,1474,0,5,1,677,671,0,5,1,660,17,1600,923,47,37,144,185,32,204,11
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",96,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:20:02",1560,1547,3,9,1,716,706,0,9,1,674,19,1700,984,51,40,112,183,20,256,12
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",93,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:59:18",1195,1190,1,4,0,587,583,0,4,0,568,19,1300,713,48,34,122,147,29,162,26
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",90,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:26:39",1461,1453,1,7,0,712,705,0,7,0,680,32,1600,888,62,52,133,147,30,240,16
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",95,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:31:54",1354,1347,1,4,2,638,632,0,4,2,600,35,1500,800,51,44,118,143,14,208,22
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",92,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:36",1601,1592,2,7,0,751,744,0,7,0,719,32,1800,1049,60,50,148,197,29,206,29
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 ”GHEORGHE LAZĂR”",94,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:49",1453,1444,2,7,0,645,638,0,7,0,620,25,1600,955,48,63,117,148,14,205,25
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 3 POMPILIU DAN-CORP A",288,"ORAŞ ZĂRNEŞTI",40492,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:24:53",1090,1075,4,10,1,563,551,1,10,1,533,30,1200,637,51,29,139,194,27,80,13
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",76,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:31:24",1278,1268,4,6,0,603,597,0,6,0,579,24,1400,797,43,24,96,153,23,230,10
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",78,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:13:55",1163,1156,0,7,0,582,575,0,7,0,532,16,1300,752,52,8,83,169,22,184,14
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",74,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:04:34",1130,1116,2,12,0,502,490,0,12,0,490,12,1200,698,43,40,64,128,12,188,15
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",75,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:22:52",1198,1193,1,4,0,622,618,0,4,0,591,31,1300,678,50,43,115,145,20,204,14
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",77,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:46",1499,1479,7,13,0,756,742,1,13,0,736,20,1600,844,61,42,120,191,19,286,17
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ NR. 4",73,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:30",1301,1294,0,6,1,613,606,0,6,1,590,23,1400,787,51,50,116,159,11,192,11
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",241,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:26",1053,1046,0,7,0,442,435,0,7,0,415,13,1200,772,31,25,156,91,20,81,11
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",240,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:24",1319,1313,0,6,0,553,547,0,6,0,525,28,1400,846,71,35,169,154,16,64,16
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",242,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:02:26",1386,1379,1,6,0,538,532,0,6,0,509,29,1500,962,54,40,169,149,14,77,6
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.4 FRAŢII POPEEA",239,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:30",1702,1683,1,17,1,847,828,1,17,1,818,29,1900,1053,85,69,235,242,25,144,18
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 4 - ȘCOALA GIMNAZIALĂ ”OVID DENSUŞIANU”",211,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:03:24",1191,1182,0,5,4,607,598,0,5,4,462,141,1300,697,77,12,189,74,76,28,6
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5",19,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:40",1450,1429,12,9,0,616,607,0,9,0,596,20,1600,984,50,73,101,137,18,201,16
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5",18,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:34:19",1423,1360,14,45,4,733,684,0,45,4,645,49,1500,16,46,89,86,166,19,222,17
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL A",247,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:12:38",1251,1244,0,7,0,623,616,0,7,0,476,147,1400,777,66,29,145,208,18,10,0
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL A",248,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:21:31",1490,1484,0,5,1,805,799,0,5,1,647,158,1600,795,98,22,167,337,12,11,0
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL B",245,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:22:12",1108,1098,2,6,2,496,488,0,6,2,457,39,1200,704,39,135,107,97,15,58,6
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR.5 CORPUL B",246,"MUNICIPIUL SĂCELE",40438,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:38:41",1420,1411,0,9,0,676,667,0,9,0,570,106,1500,824,86,29,260,145,24,24,2
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",16,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:24:50",1139,1117,11,10,1,557,546,0,10,1,536,21,1200,643,48,36,86,134,18,199,15
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",14,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:01",894,874,9,10,1,429,418,0,10,1,417,11,1000,572,26,42,58,110,13,160,8
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",17,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:21:48",1589,1566,8,15,0,733,718,0,15,0,693,40,1700,967,70,47,110,182,18,243,23
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 8",15,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:31",935,913,5,9,8,411,394,0,9,8,396,15,1000,589,31,32,53,115,8,145,12
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",86,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:32",1795,1770,12,13,0,859,846,0,13,0,822,37,1900,1041,68,26,151,209,35,301,32
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",88,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:03",1345,1338,2,3,2,560,555,0,3,2,531,29,1500,940,65,20,129,125,20,146,26
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",83,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:05:18",995,991,1,3,0,476,473,0,3,0,431,45,1100,624,34,17,95,132,21,123,9
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",87,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:19",1555,1540,12,2,1,736,732,1,2,1,705,31,1700,964,38,31,108,215,29,264,20
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",84,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:51:15",1079,1075,1,3,0,476,473,0,3,0,455,21,1200,722,34,20,128,92,15,156,10
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",85,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:31:01",1350,1345,1,4,0,564,560,0,4,0,531,33,1500,936,59,9,114,152,22,150,25
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9",82,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:11",1394,1389,2,3,0,606,602,1,3,0,566,40,1500,894,69,9,155,132,22,165,14
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9 ”NICOLAE ORGHIDAN”",80,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:52",1515,1471,3,17,24,663,622,0,17,24,624,39,1600,937,90,29,147,142,39,157,20
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9 ”NICOLAE ORGHIDAN”",81,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:17:39",1330,1307,1,9,13,620,598,0,9,13,578,42,1504,884,47,19,143,150,36,164,19
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ NR. 9 ”NICOLAE ORGHIDAN”",79,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:06:20",1491,1481,1,7,2,617,608,0,7,2,585,29,1600,986,57,26,131,176,39,142,14
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ ”OVID DENSUŞIANU”",210,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:18",1012,1010,1,1,0,370,369,0,1,0,357,13,1100,730,35,20,150,80,18,47,7
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ ”OVID DENSUȘIANU”",209,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:06:15",1211,1202,2,7,0,454,447,0,7,0,439,15,1300,846,39,20,170,93,35,69,13
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ ”OVID DENSUȘIANU”",208,"MUNICIPIUL FĂGĂRAŞ",40278,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:58",1576,1544,2,6,24,638,609,0,6,23,581,56,1700,1063,55,32,206,134,54,85,15
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ PEȘTERA",389,MOIECIU,41471,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:30:45",339,325,0,11,3,214,200,0,11,3,199,14,395,87,27,4,34,82,15,35,2
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ PREJMER, STR.ȘCOLII, NR.1, CORP A, PARTER",398,PREJMER,41667,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:17:03",1731,1724,6,1,0,859,857,1,1,0,804,55,1900,1041,118,22,83,443,30,102,6
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ PREJMER, STR.ȘCOLII, NR.1, CORP A, PARTER",399,PREJMER,41667,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:57:52",1863,1853,2,6,2,986,978,0,6,2,819,167,2000,1014,146,35,75,426,43,87,7
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ PREJMER, STR.ȘCOLII, NR.1, CORP A, PARTER",400,PREJMER,41667,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:16:53",1770,1753,7,7,3,951,941,0,7,3,914,27,1900,959,145,24,103,492,38,90,22
8,BRAŞOV,"ŞCOALA GIMNAZIALĂ SÂNPETRU",410,SÂNPETRU,41925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:11:06",1824,1808,6,10,0,893,883,0,10,0,880,11,1991,1098,55,14,111,279,26,368,27
8,BRAŞOV,"ȘCOALA GIMNAZIALĂ SÂNPETRU",411,SÂNPETRU,41925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:15:41",1858,1828,18,12,0,791,778,1,12,0,762,28,2100,1220,50,17,55,242,27,351,20
8,BRAŞOV,"ŞCOALA GIMNAZIALA VICTORIA",277,"ORAŞ VICTORIA",40465,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:26",1545,1531,2,11,1,663,651,0,11,1,634,29,1700,1037,88,17,209,105,28,183,4
8,BRAŞOV,"ŞCOALA PRIMARĂ BUZĂIEL",453,"VAMA BUZĂULUI",42183,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:00:59",488,480,0,7,1,205,197,0,7,1,196,9,554,349,36,3,104,23,7,19,4
8,BRAŞOV,"ȘCOALA PRIMARĂ CĂRPINIȘ",435,TĂRLUNGENI,42003,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:04:48",1336,1314,3,19,0,631,612,0,19,0,627,4,1400,769,40,35,48,236,20,224,24
8,BRAŞOV,"ŞCOALA PRIMARĂ COBOR",444,TICUŞU,42076,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:42",186,175,3,5,3,132,121,3,5,3,121,11,200,68,28,21,36,25,3,8,0
8,BRAŞOV,"ŞCOALA PRIMARĂ CRIȚ",317,BUNEŞTI,40704,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:05",578,573,0,3,2,282,277,0,3,2,243,34,600,322,119,5,19,52,7,37,4
8,BRAŞOV,"ŞCOALA PRIMARĂ CUTUŞ",337,CRIZBAV,42456,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:44",672,661,0,10,1,430,419,0,10,1,377,53,713,281,20,308,25,14,7,2,1
8,BRAŞOV,"SCOALA PRIMARA FISER",274,"ORAŞ RUPEA",40394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:40",394,376,0,6,12,209,191,0,6,12,187,22,400,191,12,9,103,52,3,7,1
8,BRAŞOV,"ȘCOALA PRIMARĂ HĂLMEAG",417,ŞERCAIA,41818,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:56:09",432,409,3,11,9,259,238,1,11,9,231,28,473,214,24,76,32,78,10,7,4
8,BRAŞOV,"ȘCOALA PRIMARĂ ”IOAN IOSIF” MATEIAȘ",405,RACOŞ,41701,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:57:41",402,395,0,7,0,235,228,0,7,0,167,68,433,198,39,9,39,60,6,10,4
8,BRAŞOV,"ȘCOALA PRIMARĂ PALTIN",427,"ŞINCA NOUĂ",42449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:28:26",163,152,0,10,1,122,111,0,10,1,117,5,200,78,54,4,5,45,5,3,1
8,BRAŞOV,"ŞCOALA PRIMARĂ ROADEŞ",319,BUNEŞTI,40704,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:13:05",283,277,0,6,0,149,143,0,6,0,131,18,300,151,30,12,15,21,24,29,0
8,BRAŞOV,"ŞCOALA PRIMARĂ VISCRI",320,BUNEŞTI,40704,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:12:58",405,378,10,12,5,287,263,7,12,5,241,22,455,190,32,8,9,80,7,105,0
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",177,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:58",1658,1622,19,17,0,843,826,0,17,0,819,24,1800,957,70,17,85,208,20,407,12
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",175,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:35",1228,1206,8,14,0,604,590,0,14,0,588,16,1300,696,42,9,74,146,22,285,10
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",176,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:42:48",1440,1417,8,15,0,844,828,1,15,0,829,15,1500,656,36,15,65,176,28,493,16
8,BRAŞOV,"ŞCOALA PROFESIONALĂ GERMANĂ „KRONSTADT”",174,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:26:31",1485,1464,2,18,1,784,763,2,18,1,754,30,1600,816,43,10,90,187,13,393,18
8,BRAŞOV,"SEDIUL PRIMARIEI COMUNEI UCEA",445,UCEA,42101,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:07:34",738,684,3,41,10,440,388,1,41,10,422,14,700,264,67,4,50,166,12,122,1
8,BRAŞOV,"SEMINARUL TEOLOGIC LICEAL ORTODOX ”DUMITRU STĂNILOAIE”",2,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:47:13",1161,1148,6,7,0,534,527,0,7,0,519,15,1299,764,38,19,69,151,23,207,12
8,BRAŞOV,"SEMINARUL TEOLOGIC LICEAL ORTODOX ”DUMITRU STĂNILOAIE”",1,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:48",1814,1786,22,5,1,752,744,2,5,1,707,45,2000,1200,64,41,105,221,21,232,23
8,BRAŞOV,"VILA M7",256,"ORAŞ PREDEAL",40303,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:34",180,175,0,5,0,112,107,0,5,0,107,5,200,88,3,5,31,39,3,23,3
8,BRAŞOV,"VILA ORIZONT",44,"MUNICIPIUL BRAŞOV",40198,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:21",358,343,2,12,1,156,143,0,12,1,151,5,400,244,27,6,11,55,10,39,3
