precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"OLĂRAŞU COSMIN-ALIN-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
22,HUNEDOARA,"ŞCOALA GIMNAZIALA „MIRCEA SÂNTIMBREANU”",49,"MUNICIPIUL BRAD",87291,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:57:49",1373,1370,1,2,0,598,596,0,2,0,561,37,1600,1002,12,242,94,5,106,63,5,11,23
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „MIRCEA SÂNTIMBREANU”",51,"MUNICIPIUL BRAD",87291,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:12:00",1187,1183,0,4,0,478,474,0,4,0,455,23,1227,749,0,200,91,0,107,26,10,10,11
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „MIRCEA SÂNTIMBREANU”",52,"MUNICIPIUL BRAD",87291,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:32:03",1221,1202,2,2,15,480,463,0,2,15,455,25,1268,788,6,253,68,0,66,35,6,11,10
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „MIRCEA SÂNTIMBREANU”",50,"MUNICIPIUL BRAD",87291,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:37:17",1179,1176,0,3,0,462,459,0,3,0,439,23,1250,788,2,173,73,3,115,46,7,5,15
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1",112,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:47",1002,995,0,7,0,377,370,0,7,0,362,15,1100,723,8,228,53,1,14,16,1,1,40
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1",111,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:06",1257,1235,2,2,18,509,489,0,2,18,486,23,1300,791,10,303,65,6,45,28,0,2,27
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",63,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:56",1380,1371,1,8,0,393,385,0,8,0,368,25,1600,1207,7,171,102,6,34,28,7,1,12
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",61,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:48",1403,1395,0,8,0,468,460,0,8,0,434,34,1600,1132,5,244,102,6,29,27,4,6,11
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",62,"MUNICIPIUL HUNEDOARA",86810,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:42:31",1392,1380,0,7,5,399,387,0,7,5,360,39,1600,1201,3,191,88,9,29,13,6,4,17
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",68,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:58:22",1205,1199,1,5,0,442,437,0,5,0,412,30,1300,858,11,221,79,10,41,25,8,3,14
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",66,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:29:20",1399,1391,1,6,1,417,410,0,6,1,383,34,1600,1183,6,217,78,6,29,23,6,1,17
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",67,"MUNICIPIUL HUNEDOARA",86810,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:54:12",1390,1383,3,4,0,511,507,0,4,0,482,29,1600,1089,6,270,95,9,54,17,3,7,21
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",65,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:22",1401,1394,0,7,0,468,461,0,7,0,439,29,1600,1132,4,229,122,7,35,21,4,4,13
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ȘCOALĂ GENERALĂ NR. 9)",64,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:01:41",1300,1296,0,4,0,383,379,0,4,0,363,20,1400,1017,6,194,78,13,29,25,7,2,9
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2",163,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:43",1169,1160,0,8,1,427,418,0,8,1,402,25,1300,873,23,168,123,5,41,18,1,7,16
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",103,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:50:24",1249,1242,2,5,0,503,497,1,5,0,482,21,1400,897,20,247,81,9,30,36,15,3,41
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",101,"MUNICIPIUL HUNEDOARA",86810,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:36:04",1415,1408,0,7,0,576,569,0,7,0,528,23,1600,1049,15,276,102,12,46,41,10,4,22
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",102,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:25:58",1180,1173,2,5,0,410,405,0,5,0,381,29,1300,890,15,219,59,10,24,29,10,0,15
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",100,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:42:19",1201,1191,4,6,0,430,424,0,6,0,410,20,1350,920,10,210,68,13,52,31,4,8,14
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR.11)",104,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:11:46",665,660,1,4,0,299,295,0,4,0,282,17,800,501,9,144,44,6,34,25,3,3,14
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",96,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:25",1227,1221,1,5,0,509,504,0,5,0,488,21,1300,791,12,242,87,12,51,43,11,2,28
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",97,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:03",1313,1308,0,5,0,481,476,0,5,0,448,33,1600,1119,17,239,79,9,34,35,10,1,24
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",95,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:55:31",1496,1487,0,9,0,603,594,0,9,0,571,32,1600,997,18,322,78,10,60,49,10,4,20
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",94,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:09:43",1418,1410,1,7,0,592,585,0,7,0,572,20,1600,1008,9,343,68,13,46,33,11,2,47
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 LUPENI",123,"MUNICIPIUL LUPENI",87059,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:26:32",982,975,2,4,1,422,417,0,4,1,396,26,1100,678,18,253,48,0,41,19,2,1,14
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 LUPENI",122,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:39",1191,1186,0,5,0,459,454,0,5,0,433,26,1300,841,7,264,82,2,44,7,4,2,21
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 PETROȘANI",164,"MUNICIPIUL PETROŞANI",86990,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:41:29",1089,1079,0,10,0,432,422,0,10,0,405,27,1200,768,15,127,171,4,33,21,7,5,22
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 URICANI",249,"ORAŞ URICANI",87139,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:45",1731,1721,2,4,4,597,589,0,4,4,573,24,1900,1303,10,354,93,5,52,30,9,3,17
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 3",115,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:08",928,920,0,6,2,409,401,0,6,2,398,11,1000,591,10,249,41,3,32,22,0,7,34
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 3",116,"MUNICIPIUL LUPENI",87059,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:51:38",907,901,1,5,0,345,340,0,5,0,336,9,1000,655,10,202,49,3,29,10,4,3,26
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 3",184,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:23:40",1309,1307,0,1,1,614,612,0,1,1,573,41,1536,922,8,224,122,2,167,25,5,4,16
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 4",168,"MUNICIPIUL VULCAN",87175,6,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:47:23",972,965,1,6,0,390,384,0,6,0,371,19,1100,710,9,174,66,4,63,31,2,4,18
22,HUNEDOARA,"ȘCOALĂ GIMNAZIALĂ NR. 4",167,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:29:51",975,968,1,6,0,374,368,0,6,0,351,23,1100,726,9,143,82,1,73,15,1,5,22
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5",172,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:59:29",1254,1249,0,5,0,493,488,0,5,0,457,36,1400,907,20,209,66,5,102,23,3,5,24
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5",173,"MUNICIPIUL VULCAN",87175,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:18:02",1407,1397,2,7,1,520,511,1,7,1,487,33,1500,980,26,184,109,1,98,30,6,8,25
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5 PETRILA",229,"ORAŞ PETRILA",87077,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 01:52:59",1316,1304,1,10,1,444,433,0,10,1,422,22,1400,956,13,213,123,5,18,26,5,1,18
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5 PETRILA",230,"ORAŞ PETRILA",87077,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:59:53",1222,1214,0,8,0,452,444,0,8,0,424,21,1400,955,17,224,97,1,25,18,21,3,18
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6",176,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:18",1162,1153,0,9,0,424,415,0,9,0,383,41,1300,876,4,138,103,6,104,12,1,3,12
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6",177,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:43",1244,1235,0,9,0,399,390,0,9,0,380,19,1300,901,6,162,84,5,90,14,4,3,12
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6,",178,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:45",1340,1330,1,9,0,433,424,0,9,0,412,21,1500,1067,8,148,99,4,110,22,7,6,8
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR.6 (FOSTA ȘCOALĂ GENERALĂ NR. 6)",80,"MUNICIPIUL HUNEDOARA",86810,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:54:29",1445,1438,2,5,0,556,549,2,5,0,523,26,1600,1046,29,281,60,17,51,40,13,0,32
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR.6 (FOSTA ȘCOALĂ GENERALĂ NR. 6)",79,"MUNICIPIUL HUNEDOARA",86810,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:47:52",1403,1393,2,6,2,568,560,0,6,2,543,25,1600,1032,21,270,85,15,63,41,6,3,39
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6 PETRILA",227,"ORAŞ PETRILA",87077,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 10:24:55",1150,1144,1,5,0,441,435,1,5,0,425,16,1200,759,14,209,101,0,36,43,10,3,9
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6 PETRILA",228,"ORAŞ PETRILA",87077,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 09:31:06",871,865,2,4,0,324,320,0,4,0,311,13,1000,676,6,154,69,4,27,24,14,1,12
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR.7",159,"MUNICIPIUL PETROŞANI",86990,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:25",1692,1684,1,7,0,577,570,0,7,0,549,28,1800,1223,25,259,182,5,31,17,8,8,14
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR.7",158,"MUNICIPIUL PETROŞANI",86990,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:02:34",1580,1573,0,7,0,506,499,0,7,0,474,32,1700,1194,9,236,133,5,45,25,2,7,12
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",87,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:18:37",1051,1046,2,3,0,447,444,0,3,0,422,25,1200,753,12,223,64,10,52,25,6,1,29
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",89,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:53",1103,1089,5,8,1,436,427,0,8,1,405,31,1200,764,8,196,60,17,48,41,10,3,22
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",88,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:27:53",1099,1091,0,8,0,387,379,0,8,0,367,20,1200,813,18,182,50,7,45,38,11,3,13
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 7 PETROȘANI - SALA DE EDUCAȚIE FIZICĂ ȘCOLARĂ",160,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:26",617,610,0,7,0,271,264,0,7,0,261,10,800,529,6,137,76,2,14,13,4,1,8
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ”OVID DENSUȘIANU”, HAȚEG",215,"ORAŞ HAŢEG",87576,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:51:45",1517,1485,2,19,11,878,848,0,19,11,836,42,1600,722,12,312,191,12,193,78,6,2,30
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ PUI",416,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:48:59",650,627,0,16,7,434,411,0,16,7,403,31,739,305,7,161,69,6,119,27,5,0,9
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ROMOS (CORP CLĂDIRE ȘCOALA PRIMARĂ ROMOS)",447,ROMOS,90994,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:40:21",977,958,5,5,9,650,633,3,5,9,617,33,1087,437,4,113,42,4,401,30,5,2,16
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SF. VARVARA” ANINOASA",185,"ORAŞ ANINOASA",87219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:59:57",1434,1423,0,7,4,645,634,0,7,4,597,48,1488,843,3,331,75,5,116,35,1,2,29
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SIGISMUND TODUTA ” SIMERIA",239,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:40",1438,1422,2,10,4,775,761,0,10,4,731,44,1580,805,30,236,105,10,254,58,6,7,25
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SIGISMUND TODUTA ” SIMERIA",238,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:53:18",1413,1393,2,9,9,787,769,0,9,9,763,24,1600,813,35,248,122,12,254,60,8,4,20
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ TEODORA LUCACIU",181,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:22",941,935,0,6,0,397,391,0,6,0,373,24,1000,603,15,175,56,2,82,29,2,1,11
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ TEODORA LUCACIU",180,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:58",1118,1111,1,6,0,411,405,0,6,0,391,20,1200,789,5,179,87,5,69,17,5,3,21
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ VAȚA DE JOS",500,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:17",805,788,0,7,10,504,487,0,7,10,488,16,850,346,1,212,88,1,164,15,0,0,7
22,HUNEDOARA,"ȘCOALA NR. 2",183,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:23:19",795,789,0,6,0,368,362,0,6,0,342,26,900,532,6,137,81,6,89,7,2,3,11
22,HUNEDOARA,"ŞCOALA PRIMARĂ",194,"ORAŞ CĂLAN",87424,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 11:48:18",483,476,0,5,2,215,208,0,5,2,208,7,500,285,3,67,33,4,82,7,4,1,7
22,HUNEDOARA,"ŞCOALA PRIMARĂ",195,"ORAŞ CĂLAN",87424,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:03:57",202,192,0,8,2,148,138,0,8,2,136,12,250,102,1,50,8,2,67,4,1,0,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ BĂRĂŞTII-HAŢEGULUI",468,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:00",285,272,1,3,9,182,169,1,3,9,171,11,310,128,0,68,39,0,47,8,1,1,7
22,HUNEDOARA,"SCOALA PRIMARĂ BARU",267,BARU,87996,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:17:01",1641,1581,3,16,41,1047,989,1,16,41,984,63,1708,661,7,255,142,4,490,19,4,1,62
22,HUNEDOARA,"ȘCOALA PRIMARĂ BĂȚĂLAR",304,"BRETEA ROMÂNĂ",88644,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:36:58",206,194,0,7,5,145,133,0,7,5,133,12,223,78,1,82,21,3,17,6,1,0,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ BIRTIN",501,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:09",244,234,0,8,2,159,149,0,8,2,150,9,250,91,0,82,35,1,26,5,0,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ BLĂJENI-VULCAN",288,BLĂJENI,88350,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:11:01",82,62,0,16,4,77,57,0,16,4,72,5,80,3,1,29,8,1,26,2,0,1,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ BRĂDĂŢEL",331,BURJUC,89080,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:34:57",112,103,0,9,0,75,66,0,9,0,69,6,108,33,1,40,6,0,12,8,0,0,2
22,HUNEDOARA,"SCOALA PRIMARA BREAZOVA",452,SARMIZEGETUSA,91054,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:17",146,142,0,3,1,118,114,0,3,1,113,5,140,22,1,44,11,1,38,5,0,0,13
22,HUNEDOARA,"ȘCOALA PRIMARĂ BUCEȘ-VULCAN",315,BUCEŞ,88788,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:38:50",162,155,0,2,5,128,121,0,2,5,124,4,180,52,0,34,22,1,61,1,1,0,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ CÂMPU LUI NEAG",252,"ORAŞ URICANI",87139,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:12:39",423,408,0,8,7,227,212,0,8,7,212,15,500,273,1,104,39,0,42,10,5,0,11
22,HUNEDOARA,"ȘCOALA PRIMARĂ CĂZĂNEȘTI",502,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:00",169,162,0,7,0,115,108,0,7,0,108,7,175,60,0,34,19,2,47,2,0,1,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIGMAU",208,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:19:51",89,75,3,10,1,56,45,0,10,1,54,2,100,44,0,21,10,0,22,0,0,1,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIOPEIA",470,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:24",350,337,0,7,6,214,201,0,7,6,193,21,380,166,2,116,27,1,34,10,0,0,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIUNGANI",503,"VAŢA DE JOS",91795,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:02",186,175,1,8,2,141,130,1,8,2,130,10,185,45,0,47,36,1,37,4,0,0,5
22,HUNEDOARA,"ȘCOALA PRIMARĂ CLOPOTIVA",437,"RÂU DE MORI",90878,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:43",690,671,3,7,9,502,486,0,7,9,490,12,750,248,5,281,48,4,104,40,5,0,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ CRIȘ",289,BLĂJENI,88350,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:17:25",253,222,1,24,6,205,175,0,24,6,194,11,250,45,1,101,28,2,57,4,0,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ CRISTUR",45,"MUNICIPIUL DEVA",86687,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:16:08",1413,1403,0,8,2,673,663,0,8,2,646,17,1500,837,12,140,82,5,96,24,6,7,274
22,HUNEDOARA,"ȘCOALA PRIMARĂ CUCUIȘ",283,BERIU,88261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:14",117,108,0,7,2,72,63,0,7,2,67,5,120,48,0,12,5,1,43,3,1,1,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ DUMBRAVA DE SUS",445,RIBIŢA,90805,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:11:26",66,50,1,11,4,42,26,1,11,4,41,1,58,16,0,24,8,0,8,1,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ DUPĂPIATRĂ",316,BUCEŞ,88788,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:33",372,356,3,6,7,258,243,2,6,7,238,20,400,142,5,57,34,0,126,7,4,2,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ FEDERI",418,PUI,90538,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:25:02",195,184,0,6,5,134,123,0,6,5,125,9,210,76,1,54,15,2,45,3,0,0,5
22,HUNEDOARA,"ŞCOALA PRIMARĂ FEREGI",341,CERBĂL,89151,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:30:09",104,96,0,8,0,78,70,0,8,0,75,3,99,21,1,62,7,0,4,1,0,0,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ GALAŢI",420,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:03",398,382,0,4,12,246,230,0,4,12,234,12,420,174,3,112,23,1,81,5,1,0,8
22,HUNEDOARA,"ȘCOALA PRIMARĂ GÂNȚAGA",307,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:38",228,223,0,5,0,156,151,0,5,0,149,7,243,87,2,82,45,1,10,6,0,0,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ GELMAR",209,"ORAŞ GEOAGIU",89561,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:17:39",381,361,3,8,9,268,250,1,8,9,257,11,400,132,3,133,23,1,78,9,3,0,7
22,HUNEDOARA,"SCOALA PRIMARA GEOAGIU BAI",210,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:27",375,356,1,11,7,243,225,0,11,7,235,8,400,157,3,70,33,2,110,10,2,0,5
22,HUNEDOARA,"ŞCOALA PRIMARĂ GLODGHILEŞTI",332,BURJUC,89080,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:46",181,171,0,7,3,122,112,0,7,3,116,6,189,67,1,81,12,0,11,11,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ GROHOȚELE",317,BUCEŞ,88788,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:07",169,157,2,8,2,137,125,2,8,2,129,8,180,43,2,32,10,2,78,1,0,1,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ HĂȘDĂU",491,TOPLIŢA,91535,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:25:05",329,279,0,45,5,284,234,0,45,5,270,14,341,57,1,135,43,1,68,15,0,0,7
