precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","OLĂRAŞU COSMIN-ALIN-voturi"
22,HUNEDOARA,"ŞCOALA GIMNAZIALA „MIRCEA SÂNTIMBREANU”",49,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:54",1373,1370,1,2,0,598,596,0,2,0,561,37,1600,1002,94,23,106,242,5,63,5,11,12
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „MIRCEA SÂNTIMBREANU”",51,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:19:33",1187,1183,0,4,0,478,474,0,4,0,455,23,1227,749,91,11,107,200,10,26,0,10,0
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „MIRCEA SÂNTIMBREANU”",52,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:19",1221,1202,2,2,15,480,463,0,2,15,425,55,1268,787,63,8,63,238,6,32,0,9,6
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „MIRCEA SÂNTIMBREANU”",50,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:45",1179,1176,0,3,0,462,459,0,3,0,439,23,1250,788,73,15,115,173,7,46,3,5,2
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1",112,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:47",1002,995,0,7,0,377,370,0,7,0,362,15,1100,723,53,40,14,228,1,16,1,1,8
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1",111,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:06",1257,1235,2,2,18,509,489,0,2,18,486,23,1300,791,65,27,45,303,0,28,6,2,10
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",63,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:56",1380,1371,1,8,0,393,385,0,8,0,368,25,1600,1207,102,12,34,171,7,28,6,1,7
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",61,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:48",1403,1395,0,8,0,468,460,0,8,0,434,34,1600,1132,102,11,29,244,4,27,6,6,5
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 1 ( FOSTA ȘCOALĂ GENERALĂ NR. 12)",62,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:22",1392,1380,0,7,5,399,387,0,7,5,360,12,1600,1228,88,17,29,191,6,13,9,4,3
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",68,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:58:22",1205,1199,1,5,0,442,437,0,5,0,412,30,1300,858,79,14,41,221,8,25,10,3,11
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",66,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:29:20",1399,1391,1,6,1,417,410,0,6,1,383,34,1600,1183,78,17,29,217,6,23,6,1,6
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",67,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:05",1390,1383,3,4,0,511,507,0,4,0,482,29,1600,1082,95,21,54,270,3,17,9,7,6
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ŞCOALĂ GENERALĂ NR. 9)",65,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:22",1401,1394,0,7,0,468,461,0,7,0,439,29,1600,1132,122,13,35,229,4,21,7,4,4
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 1 (FOSTA ȘCOALĂ GENERALĂ NR. 9)",64,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:01:41",1300,1296,0,4,0,383,379,0,4,0,363,20,1400,1017,78,9,29,194,7,25,13,2,6
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2",163,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:43",1169,1160,0,8,1,427,418,0,8,1,402,25,1300,873,123,16,41,168,1,18,5,7,23
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",103,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:50:24",1249,1242,2,5,0,503,497,1,5,0,482,21,1400,897,81,41,30,247,15,36,9,3,20
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",101,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:28",1415,1408,0,7,0,576,569,0,7,0,528,23,1600,1049,102,22,46,276,10,41,12,4,15
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",102,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:25:58",1180,1173,2,5,0,410,405,0,5,0,381,29,1300,890,59,15,24,219,10,29,10,0,15
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR. 11)",100,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:42:19",1201,1191,4,6,0,430,424,0,6,0,410,20,1350,920,68,14,52,210,4,31,13,8,10
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 (FOSTA ȘCOALĂ GENERALĂ NR.11)",104,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:11:46",665,660,1,4,0,299,295,0,4,0,282,17,800,501,44,14,34,144,3,25,6,3,9
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",96,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:25",1227,1221,1,5,0,509,504,0,5,0,488,21,1300,791,87,28,51,242,11,43,12,2,12
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",97,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:03",1313,1308,0,5,0,481,476,0,5,0,448,33,1600,1119,79,24,34,239,10,35,9,1,17
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",95,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:55:31",1496,1487,0,9,0,603,594,0,9,0,571,32,1600,997,78,20,60,322,10,49,10,4,18
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 (FOSTA ŞCOALĂ GENERALĂ NR. 2)",94,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:09:43",1418,1410,1,7,0,592,585,0,7,0,572,20,1600,1008,68,47,46,343,11,33,13,2,9
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 LUPENI",123,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:28:24",990,983,2,4,1,427,422,0,4,1,396,26,1100,678,48,14,41,253,2,19,0,1,18
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 2 LUPENI",122,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:39",1191,1186,0,5,0,459,454,0,5,0,433,26,1300,841,82,21,44,264,4,7,2,2,7
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 PETROȘANI",164,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:09:21",1089,1079,0,10,0,432,422,0,10,0,402,30,1200,768,171,20,33,126,7,21,4,5,15
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 2 URICANI",249,"ORAŞ URICANI",87139,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:43",1731,1721,2,4,4,597,589,0,4,4,572,25,1900,1303,93,17,52,353,9,30,5,3,10
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 3",115,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:08",928,920,0,6,2,409,401,0,6,2,398,11,1000,591,41,34,32,249,0,22,3,7,10
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 3",116,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:39",907,901,1,5,0,345,340,0,5,0,336,9,1000,655,49,26,29,202,4,10,3,3,10
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 3",184,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:23:40",1309,1307,0,1,1,614,612,0,1,1,573,41,1536,922,122,16,167,224,5,25,2,4,8
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 4",168,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:04:19",972,965,1,6,0,390,384,0,6,0,371,19,1100,691,66,18,63,174,2,31,4,4,9
22,HUNEDOARA,"ȘCOALĂ GIMNAZIALĂ NR. 4",167,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:29:51",975,968,1,6,0,374,368,0,6,0,351,23,1100,726,82,22,73,143,1,15,1,5,9
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5",172,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:59:29",1254,1249,0,5,0,493,488,0,5,0,457,36,1400,907,66,24,102,209,3,23,5,5,20
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5",173,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:12:37",1407,1397,2,7,1,520,511,1,7,1,487,33,1500,980,109,25,98,184,6,30,1,8,26
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5 PETRILA",229,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:07:11",1316,1304,1,10,1,444,433,0,10,1,421,23,1400,956,122,18,18,213,5,26,5,1,13
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 5 PETRILA",230,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:29",1222,1214,0,8,0,452,444,0,8,0,424,21,1400,955,97,18,25,224,21,18,1,3,17
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6",176,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:18",1162,1153,0,9,0,424,415,0,9,0,383,41,1300,876,103,12,104,138,1,12,6,3,4
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6",177,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:43",1244,1235,0,9,0,399,390,0,9,0,380,19,1300,901,84,12,90,162,4,14,5,3,6
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6,",178,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:45",1340,1330,1,9,0,433,424,0,9,0,412,21,1500,1067,99,8,110,148,7,22,4,6,8
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR.6 (FOSTA ȘCOALĂ GENERALĂ NR. 6)",80,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:21:54",1445,1438,2,5,0,556,549,2,5,0,523,26,1600,1051,60,32,51,281,13,40,17,0,29
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR.6 (FOSTA ȘCOALĂ GENERALĂ NR. 6)",79,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:42",1403,1393,2,6,2,568,560,0,6,2,543,19,1600,1030,85,39,63,270,6,41,15,3,21
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6 PETRILA",227,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:20:20",1175,1169,1,5,0,446,440,1,5,0,425,21,1200,754,101,9,36,209,10,43,0,3,14
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 6 PETRILA",228,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:39",871,865,2,4,0,324,320,0,4,0,310,14,1000,676,69,11,27,154,14,24,4,1,6
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR.7",159,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:22:24",1692,1684,1,7,0,577,570,0,7,0,549,28,1800,1223,182,14,31,259,8,17,5,8,25
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR.7",158,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:27",1580,1573,0,7,0,506,499,0,7,0,471,35,1700,1194,132,12,45,235,2,25,5,6,9
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",87,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:18:37",1051,1046,2,3,0,447,444,0,3,0,422,25,1200,753,64,29,52,223,6,25,10,1,12
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",89,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:53",1103,1089,5,8,1,436,427,0,8,1,405,31,1200,764,60,22,48,196,10,41,17,3,8
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ NR. 7 (FOSTA ȘCOALĂ GENERALĂ NR. 7)",88,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:27:53",1099,1091,0,8,0,387,379,0,8,0,367,20,1200,813,50,13,45,182,11,38,7,3,18
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ NR. 7 PETROȘANI - SALA DE EDUCAȚIE FIZICĂ ȘCOLARĂ",160,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:26",617,610,0,7,0,271,264,0,7,0,261,10,800,529,76,8,14,137,4,13,2,1,6
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ”OVID DENSUȘIANU”, HAȚEG",215,"ORAŞ HAŢEG",87576,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:51:45",1517,1485,2,19,11,878,848,0,19,11,836,42,1600,722,191,30,193,312,6,78,12,2,12
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ PUI",416,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:48:59",650,627,0,16,7,434,411,0,16,7,403,31,739,305,69,9,119,161,5,27,6,0,7
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ROMOS (CORP CLĂDIRE ȘCOALA PRIMARĂ ROMOS)",447,ROMOS,90994,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:40:21",977,958,5,5,9,650,633,3,5,9,617,33,1087,437,42,16,401,113,5,30,4,2,4
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SF. VARVARA” ANINOASA",185,"ORAŞ ANINOASA",87219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:59:57",1434,1423,0,7,4,645,634,0,7,4,597,48,1488,843,75,29,116,331,1,35,5,2,3
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SIGISMUND TODUTA ” SIMERIA",239,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:40",1438,1422,2,10,4,775,761,0,10,4,731,44,1580,805,105,25,254,236,6,58,10,7,30
22,HUNEDOARA,"SCOALA GIMNAZIALA ”SIGISMUND TODUTA ” SIMERIA",238,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:53:18",1413,1393,2,9,9,787,769,0,9,9,763,24,1600,813,122,20,254,248,8,60,12,4,35
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ TEODORA LUCACIU",181,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:22",941,935,0,6,0,397,391,0,6,0,373,24,1000,603,56,11,82,175,2,29,2,1,15
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ TEODORA LUCACIU",180,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:58",1118,1111,1,6,0,411,405,0,6,0,391,20,1200,789,87,21,69,179,5,17,5,3,5
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ VAȚA DE JOS",500,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:17",805,788,0,7,10,504,487,0,7,10,488,16,850,346,88,7,164,212,0,15,1,0,1
22,HUNEDOARA,"ȘCOALA NR. 2",183,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:23:19",795,789,0,6,0,368,362,0,6,0,342,26,900,532,81,11,89,137,2,7,6,3,6
22,HUNEDOARA,"ŞCOALA PRIMARĂ",194,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:03",483,476,0,5,2,215,208,0,5,2,208,7,500,285,33,7,82,67,4,7,4,1,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ",195,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:30",202,192,0,8,2,148,138,0,8,2,136,12,250,102,8,3,67,50,1,4,2,0,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ BĂRĂŞTII-HAŢEGULUI",468,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:00",285,272,1,3,9,182,169,1,3,9,171,11,310,128,39,7,47,68,1,8,0,1,0
22,HUNEDOARA,"SCOALA PRIMARĂ BARU",267,BARU,87996,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:05:37",1641,1581,3,16,41,1047,989,1,16,41,984,63,1708,661,142,62,490,255,4,19,4,1,7
22,HUNEDOARA,"ȘCOALA PRIMARĂ BĂȚĂLAR",304,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:41",210,198,0,7,5,146,134,0,7,5,133,12,223,78,21,2,17,82,1,6,3,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ BIRTIN",501,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:09",244,234,0,8,2,159,149,0,8,2,150,9,250,91,35,1,26,82,0,5,1,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ BLĂJENI-VULCAN",288,BLĂJENI,88350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:22:20",82,62,0,16,4,77,57,0,16,4,72,5,80,3,8,4,26,29,0,2,1,1,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ BRĂDĂŢEL",331,BURJUC,89080,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:34:57",112,103,0,9,0,75,66,0,9,0,69,6,108,33,6,2,12,40,0,8,0,0,1
22,HUNEDOARA,"SCOALA PRIMARA BREAZOVA",452,SARMIZEGETUSA,91054,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:17",146,142,0,3,1,118,114,0,3,1,113,5,140,22,11,13,38,44,0,5,1,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ BUCEȘ-VULCAN",315,BUCEŞ,88788,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:38:50",162,155,0,2,5,128,121,0,2,5,124,4,180,52,22,4,61,34,1,1,1,0,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ CÂMPU LUI NEAG",252,"ORAŞ URICANI",87139,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:33:23",423,408,0,8,7,227,212,0,8,7,211,16,500,273,39,11,42,103,5,10,0,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ CĂZĂNEȘTI",502,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:00",169,162,0,7,0,115,108,0,7,0,108,7,175,60,19,3,47,34,0,2,2,1,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIGMAU",208,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:19:51",89,75,3,10,1,56,45,0,10,1,54,2,100,44,10,0,22,21,0,0,0,1,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIOPEIA",470,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:24",350,337,0,7,6,214,201,0,7,6,193,21,380,166,27,3,34,116,0,10,1,0,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIUNGANI",503,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:23:57",186,175,1,8,2,141,130,1,8,2,130,10,185,45,36,5,37,47,0,4,1,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ CLOPOTIVA",437,"RÂU DE MORI",90878,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:43",690,671,3,7,9,502,486,0,7,9,490,12,750,248,48,3,104,281,5,40,4,0,5
22,HUNEDOARA,"ȘCOALA PRIMARĂ CRIȘ",289,BLĂJENI,88350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:51:59",253,222,1,24,6,205,175,0,24,6,194,11,250,45,28,1,57,101,0,4,2,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ CRISTUR",45,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:44:22",1413,1403,0,8,2,673,663,0,8,2,646,17,1500,837,82,274,96,140,6,24,5,7,12
22,HUNEDOARA,"ȘCOALA PRIMARĂ CUCUIȘ",283,BERIU,88261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:14",117,108,0,7,2,72,63,0,7,2,67,5,120,48,5,1,43,12,1,3,1,1,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ DUMBRAVA DE SUS",445,RIBIŢA,90805,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:11:26",66,50,1,11,4,42,26,1,11,4,41,1,58,16,8,0,8,24,0,1,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ DUPĂPIATRĂ",316,BUCEŞ,88788,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:33",372,356,3,6,7,258,243,2,6,7,238,20,400,142,34,3,126,57,4,7,0,2,5
22,HUNEDOARA,"ŞCOALA PRIMARĂ FEDERI",418,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:33:04",195,184,0,6,5,134,123,0,6,5,126,6,210,75,15,5,45,54,0,3,3,0,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ FEREGI",341,CERBĂL,89151,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:30:09",104,96,0,8,0,78,70,0,8,0,75,3,99,21,7,0,4,62,0,1,0,0,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ GALAŢI",420,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:03",398,382,0,4,12,246,230,0,4,12,234,12,420,174,23,8,81,112,1,5,1,0,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ GÂNȚAGA",307,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:38",228,223,0,5,0,156,151,0,5,0,149,7,243,87,45,3,10,82,0,6,1,0,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ GELMAR",209,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:24",389,370,2,8,9,269,250,2,8,9,257,11,400,11,23,7,78,133,3,9,1,0,3
22,HUNEDOARA,"SCOALA PRIMARA GEOAGIU BAI",210,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:27",375,356,1,11,7,243,225,0,11,7,235,8,400,157,33,5,110,70,2,10,2,0,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ GLODGHILEŞTI",332,BURJUC,89080,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:46",181,171,0,7,3,122,112,0,7,3,116,6,189,67,12,0,11,81,0,11,0,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ GROHOȚELE",317,BUCEŞ,88788,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:15",169,157,2,8,2,137,125,2,8,2,128,8,180,43,10,3,78,32,0,0,2,1,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ HĂȘDĂU",491,TOPLIŢA,91535,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:14",329,279,0,45,5,284,234,0,45,5,270,14,341,57,43,7,68,135,0,15,1,0,1
